relative_time,NOSE_x,NOSE_y,NOSE_p,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_p,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_p,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_p,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_p,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_p,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_p,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_p,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_p,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_p,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_p,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_p,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_p,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_p,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_p,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_p,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_p,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_p,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_p,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_p,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_p,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_p,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_p,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_p,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_p,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_p,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_p,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_p,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_p,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_p,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_p,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_p,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_p,action_code
1.6927719116210938e-05,0.49470075964927673,0.6261115670204163,0.9997219443321228,0.5122599005699158,0.575984537601471,0.9993209838867188,0.5210639238357544,0.5777974128723145,0.9994656443595886,0.5305212140083313,0.5801004767417908,0.9992321729660034,0.47787293791770935,0.568001925945282,0.9994277358055115,0.46495872735977173,0.5647223591804504,0.9995811581611633,0.4535030722618103,0.5622624754905701,0.999489426612854,0.5408103466033936,0.6070254445075989,0.9993477463722229,0.4334479868412018,0.5802388191223145,0.9997113347053528,0.5096821784973145,0.6836382150650024,0.9996333122253418,0.4661032557487488,0.6795949935913086,0.9998084902763367,0.6128221750259399,0.8661296367645264,0.9975026249885559,0.3248518705368042,0.8511057496070862,0.9983867406845093,0.7123989462852478,1.0499951839447021,0.14585858583450317,0.186215341091156,1.039650321006775,0.3646821081638336,0.7434200644493103,1.4099338054656982,0.02471618913114071,0.11133342981338501,1.3748852014541626,0.05722719058394432,0.7669590711593628,1.4911695718765259,0.029678601771593094,0.08017683029174805,1.4517632722854614,0.05758238211274147,0.7380638122558594,1.4897620677947998,0.05152684822678566,0.10821857303380966,1.4523848295211792,0.09882467985153198,0.724074125289917,1.4621613025665283,0.050950031727552414,0.12305808067321777,1.4267603158950806,0.1023673340678215,0.5474533438682556,1.5457122325897217,0.0002765016979537904,0.35265713930130005,1.5595169067382812,0.0002583453606348485,0.5393038988113403,2.0844602584838867,0.000560625281650573,0.35710209608078003,2.075800657272339,0.0001470285642426461,0.5344600081443787,2.5838963985443115,3.817162723862566e-05,0.35369300842285156,2.571125030517578,5.440539553092094e-06,0.5359290838241577,2.6716434955596924,3.196845136699267e-05,0.3467814028263092,2.6605281829833984,9.927393875841517e-06,0.5040392875671387,2.731186628341675,6.745644350303337e-05,0.383933961391449,2.70974063873291,3.518118683132343e-05,0
0.7579913139343262,0.49470075964927673,0.6261115670204163,0.9997219443321228,0.5122599005699158,0.575984537601471,0.9993209838867188,0.5210639238357544,0.5777974128723145,0.9994656443595886,0.5305212140083313,0.5801004767417908,0.9992321729660034,0.47787293791770935,0.568001925945282,0.9994277358055115,0.46495872735977173,0.5647223591804504,0.9995811581611633,0.4535030722618103,0.5622624754905701,0.999489426612854,0.5408103466033936,0.6070254445075989,0.9993477463722229,0.4334479868412018,0.5802388191223145,0.9997113347053528,0.5096821784973145,0.6836382150650024,0.9996333122253418,0.4661032557487488,0.6795949935913086,0.9998084902763367,0.6128221750259399,0.8661296367645264,0.9975026249885559,0.3248518705368042,0.8511057496070862,0.9983867406845093,0.7123989462852478,1.0499951839447021,0.14585858583450317,0.186215341091156,1.039650321006775,0.3646821081638336,0.7434200644493103,1.4099338054656982,0.02471618913114071,0.11133342981338501,1.3748852014541626,0.05722719058394432,0.7669590711593628,1.4911695718765259,0.029678601771593094,0.08017683029174805,1.4517632722854614,0.05758238211274147,0.7380638122558594,1.4897620677947998,0.05152684822678566,0.10821857303380966,1.4523848295211792,0.09882467985153198,0.724074125289917,1.4621613025665283,0.050950031727552414,0.12305808067321777,1.4267603158950806,0.1023673340678215,0.5474533438682556,1.5457122325897217,0.0002765016979537904,0.35265713930130005,1.5595169067382812,0.0002583453606348485,0.5393038988113403,2.0844602584838867,0.000560625281650573,0.35710209608078003,2.075800657272339,0.0001470285642426461,0.5344600081443787,2.5838963985443115,3.817162723862566e-05,0.35369300842285156,2.571125030517578,5.440539553092094e-06,0.5359290838241577,2.6716434955596924,3.196845136699267e-05,0.3467814028263092,2.6605281829833984,9.927393875841517e-06,0.5040392875671387,2.731186628341675,6.745644350303337e-05,0.383933961391449,2.70974063873291,3.518118683132343e-05,0
0.7585716247558594,0.49470075964927673,0.6261115670204163,0.9997219443321228,0.5122599005699158,0.575984537601471,0.9993209838867188,0.5210639238357544,0.5777974128723145,0.9994656443595886,0.5305212140083313,0.5801004767417908,0.9992321729660034,0.47787293791770935,0.568001925945282,0.9994277358055115,0.46495872735977173,0.5647223591804504,0.9995811581611633,0.4535030722618103,0.5622624754905701,0.999489426612854,0.5408103466033936,0.6070254445075989,0.9993477463722229,0.4334479868412018,0.5802388191223145,0.9997113347053528,0.5096821784973145,0.6836382150650024,0.9996333122253418,0.4661032557487488,0.6795949935913086,0.9998084902763367,0.6128221750259399,0.8661296367645264,0.9975026249885559,0.3248518705368042,0.8511057496070862,0.9983867406845093,0.7123989462852478,1.0499951839447021,0.14585858583450317,0.186215341091156,1.039650321006775,0.3646821081638336,0.7434200644493103,1.4099338054656982,0.02471618913114071,0.11133342981338501,1.3748852014541626,0.05722719058394432,0.7669590711593628,1.4911695718765259,0.029678601771593094,0.08017683029174805,1.4517632722854614,0.05758238211274147,0.7380638122558594,1.4897620677947998,0.05152684822678566,0.10821857303380966,1.4523848295211792,0.09882467985153198,0.724074125289917,1.4621613025665283,0.050950031727552414,0.12305808067321777,1.4267603158950806,0.1023673340678215,0.5474533438682556,1.5457122325897217,0.0002765016979537904,0.35265713930130005,1.5595169067382812,0.0002583453606348485,0.5393038988113403,2.0844602584838867,0.000560625281650573,0.35710209608078003,2.075800657272339,0.0001470285642426461,0.5344600081443787,2.5838963985443115,3.817162723862566e-05,0.35369300842285156,2.571125030517578,5.440539553092094e-06,0.5359290838241577,2.6716434955596924,3.196845136699267e-05,0.3467814028263092,2.6605281829833984,9.927393875841517e-06,0.5040392875671387,2.731186628341675,6.745644350303337e-05,0.383933961391449,2.70974063873291,3.518118683132343e-05,0
0.7586255073547363,0.492302268743515,0.6360594034194946,0.9997130632400513,0.5095741152763367,0.5818679332733154,0.9993136525154114,0.5180057287216187,0.5827346444129944,0.9994561672210693,0.52718186378479,0.5842508673667908,0.9992313385009766,0.4758835732936859,0.5749238133430481,0.9994150996208191,0.4629029333591461,0.5715392827987671,0.9995622038841248,0.4516266882419586,0.5691445469856262,0.999466598033905,0.5361526012420654,0.6073758006095886,0.9993535280227661,0.4308503270149231,0.5854071974754333,0.999698281288147,0.5066777467727661,0.6916734576225281,0.9996314644813538,0.4645523130893707,0.6882769465446472,0.9998024702072144,0.6069866418838501,0.8657652139663696,0.9976614713668823,0.32177361845970154,0.8499302268028259,0.9984451532363892,0.7006915211677551,1.0497053861618042,0.1640031635761261,0.15424007177352905,1.0383731126785278,0.4015076756477356,0.7476040720939636,1.410404086112976,0.02758583426475525,-0.0010770909721031785,1.1802778244018555,0.07801636308431625,0.7760199308395386,1.4949615001678467,0.03158757463097572,-0.05151933431625366,1.2116374969482422,0.07062745839357376,0.7505428194999695,1.4950413703918457,0.05458688363432884,-0.03160037845373154,1.2076187133789062,0.11766241490840912,0.7341086268424988,1.468254804611206,0.055351052433252335,-0.011513719335198402,1.2068119049072266,0.12622322142124176,0.5413657426834106,1.5476906299591064,0.00032493783510290086,0.3432566523551941,1.5556292533874512,0.0003068415680900216,0.5313383340835571,2.087400197982788,0.0005888580926693976,0.3456960916519165,2.076909065246582,0.00015227121184580028,0.5282723307609558,2.5852084159851074,3.950587415602058e-05,0.34215208888053894,2.571993589401245,5.662126113747945e-06,0.5306946039199829,2.6716325283050537,3.385180389159359e-05,0.33509138226509094,2.6602303981781006,1.0276860848534852e-05,0.4974268972873688,2.7356925010681152,6.558370660059154e-05,0.36863183975219727,2.7141144275665283,3.416765321162529e-05,0
0.8495049476623535,0.492302268743515,0.6360594034194946,0.9997130632400513,0.5095741152763367,0.5818679332733154,0.9993136525154114,0.5180057287216187,0.5827346444129944,0.9994561672210693,0.52718186378479,0.5842508673667908,0.9992313385009766,0.4758835732936859,0.5749238133430481,0.9994150996208191,0.4629029333591461,0.5715392827987671,0.9995622038841248,0.4516266882419586,0.5691445469856262,0.999466598033905,0.5361526012420654,0.6073758006095886,0.9993535280227661,0.4308503270149231,0.5854071974754333,0.999698281288147,0.5066777467727661,0.6916734576225281,0.9996314644813538,0.4645523130893707,0.6882769465446472,0.9998024702072144,0.6069866418838501,0.8657652139663696,0.9976614713668823,0.32177361845970154,0.8499302268028259,0.9984451532363892,0.7006915211677551,1.0497053861618042,0.1640031635761261,0.15424007177352905,1.0383731126785278,0.4015076756477356,0.7476040720939636,1.410404086112976,0.02758583426475525,-0.0010770909721031785,1.1802778244018555,0.07801636308431625,0.7760199308395386,1.4949615001678467,0.03158757463097572,-0.05151933431625366,1.2116374969482422,0.07062745839357376,0.7505428194999695,1.4950413703918457,0.05458688363432884,-0.03160037845373154,1.2076187133789062,0.11766241490840912,0.7341086268424988,1.468254804611206,0.055351052433252335,-0.011513719335198402,1.2068119049072266,0.12622322142124176,0.5413657426834106,1.5476906299591064,0.00032493783510290086,0.3432566523551941,1.5556292533874512,0.0003068415680900216,0.5313383340835571,2.087400197982788,0.0005888580926693976,0.3456960916519165,2.076909065246582,0.00015227121184580028,0.5282723307609558,2.5852084159851074,3.950587415602058e-05,0.34215208888053894,2.571993589401245,5.662126113747945e-06,0.5306946039199829,2.6716325283050537,3.385180389159359e-05,0.33509138226509094,2.6602303981781006,1.0276860848534852e-05,0.4974268972873688,2.7356925010681152,6.558370660059154e-05,0.36863183975219727,2.7141144275665283,3.416765321162529e-05,0
0.8495512008666992,0.492302268743515,0.6360594034194946,0.9997130632400513,0.5095741152763367,0.5818679332733154,0.9993136525154114,0.5180057287216187,0.5827346444129944,0.9994561672210693,0.52718186378479,0.5842508673667908,0.9992313385009766,0.4758835732936859,0.5749238133430481,0.9994150996208191,0.4629029333591461,0.5715392827987671,0.9995622038841248,0.4516266882419586,0.5691445469856262,0.999466598033905,0.5361526012420654,0.6073758006095886,0.9993535280227661,0.4308503270149231,0.5854071974754333,0.999698281288147,0.5066777467727661,0.6916734576225281,0.9996314644813538,0.4645523130893707,0.6882769465446472,0.9998024702072144,0.6069866418838501,0.8657652139663696,0.9976614713668823,0.32177361845970154,0.8499302268028259,0.9984451532363892,0.7006915211677551,1.0497053861618042,0.1640031635761261,0.15424007177352905,1.0383731126785278,0.4015076756477356,0.7476040720939636,1.410404086112976,0.02758583426475525,-0.0010770909721031785,1.1802778244018555,0.07801636308431625,0.7760199308395386,1.4949615001678467,0.03158757463097572,-0.05151933431625366,1.2116374969482422,0.07062745839357376,0.7505428194999695,1.4950413703918457,0.05458688363432884,-0.03160037845373154,1.2076187133789062,0.11766241490840912,0.7341086268424988,1.468254804611206,0.055351052433252335,-0.011513719335198402,1.2068119049072266,0.12622322142124176,0.5413657426834106,1.5476906299591064,0.00032493783510290086,0.3432566523551941,1.5556292533874512,0.0003068415680900216,0.5313383340835571,2.087400197982788,0.0005888580926693976,0.3456960916519165,2.076909065246582,0.00015227121184580028,0.5282723307609558,2.5852084159851074,3.950587415602058e-05,0.34215208888053894,2.571993589401245,5.662126113747945e-06,0.5306946039199829,2.6716325283050537,3.385180389159359e-05,0.33509138226509094,2.6602303981781006,1.0276860848534852e-05,0.4974268972873688,2.7356925010681152,6.558370660059154e-05,0.36863183975219727,2.7141144275665283,3.416765321162529e-05,0
0.8495893478393555,0.48054617643356323,0.6502135396003723,0.9997150301933289,0.5004621744155884,0.5937359929084778,0.9993370175361633,0.5092920064926147,0.5943552851676941,0.9994702339172363,0.5164870619773865,0.5950981974601746,0.9992529153823853,0.46382927894592285,0.5870468020439148,0.9994314312934875,0.4501368999481201,0.5836308598518372,0.9995652437210083,0.4379428029060364,0.581201434135437,0.9994732141494751,0.5235864520072937,0.6121044754981995,0.9993851780891418,0.4160335659980774,0.5961496233940125,0.9997120499610901,0.49348822236061096,0.7088130712509155,0.9996436238288879,0.45062175393104553,0.7052205204963684,0.9998092651367188,0.5903365015983582,0.8659166693687439,0.9977777004241943,0.30714842677116394,0.8499348163604736,0.9985017776489258,0.6843822598457336,1.051990032196045,0.1714220494031906,0.11794276535511017,1.0383250713348389,0.4346337914466858,0.7203081250190735,1.2786930799484253,0.04095093533396721,-0.03622271493077278,1.1785494089126587,0.10799463838338852,0.7389513254165649,1.3193798065185547,0.0447605736553669,-0.08231008052825928,1.2189288139343262,0.09519685059785843,0.7156003713607788,1.2939293384552002,0.0719403475522995,-0.06019299104809761,1.1972275972366333,0.15007957816123962,0.6994630694389343,1.2931313514709473,0.07337084412574768,-0.04027430713176727,1.19711434841156,0.16263605654239655,0.5221585035324097,1.5523847341537476,0.0003553208371158689,0.31600502133369446,1.555626392364502,0.0003335433139000088,0.5186067819595337,2.093334436416626,0.000575617013964802,0.33409541845321655,2.077885150909424,0.00015202183567453176,0.5242449045181274,2.5891590118408203,3.7052413972560316e-05,0.3381408154964447,2.5732061862945557,5.391214926930843e-06,0.5271318554878235,2.672804832458496,3.204662789357826e-05,0.33115312457084656,2.6602299213409424,9.80999720923137e-06,0.4941793382167816,2.7439749240875244,6.193131412146613e-05,0.3686712086200714,2.719205617904663,3.2975829526549205e-05,0
0.8804647922515869,0.48054617643356323,0.6502135396003723,0.9997150301933289,0.5004621744155884,0.5937359929084778,0.9993370175361633,0.5092920064926147,0.5943552851676941,0.9994702339172363,0.5164870619773865,0.5950981974601746,0.9992529153823853,0.46382927894592285,0.5870468020439148,0.9994314312934875,0.4501368999481201,0.5836308598518372,0.9995652437210083,0.4379428029060364,0.581201434135437,0.9994732141494751,0.5235864520072937,0.6121044754981995,0.9993851780891418,0.4160335659980774,0.5961496233940125,0.9997120499610901,0.49348822236061096,0.7088130712509155,0.9996436238288879,0.45062175393104553,0.7052205204963684,0.9998092651367188,0.5903365015983582,0.8659166693687439,0.9977777004241943,0.30714842677116394,0.8499348163604736,0.9985017776489258,0.6843822598457336,1.051990032196045,0.1714220494031906,0.11794276535511017,1.0383250713348389,0.4346337914466858,0.7203081250190735,1.2786930799484253,0.04095093533396721,-0.03622271493077278,1.1785494089126587,0.10799463838338852,0.7389513254165649,1.3193798065185547,0.0447605736553669,-0.08231008052825928,1.2189288139343262,0.09519685059785843,0.7156003713607788,1.2939293384552002,0.0719403475522995,-0.06019299104809761,1.1972275972366333,0.15007957816123962,0.6994630694389343,1.2931313514709473,0.07337084412574768,-0.04027430713176727,1.19711434841156,0.16263605654239655,0.5221585035324097,1.5523847341537476,0.0003553208371158689,0.31600502133369446,1.555626392364502,0.0003335433139000088,0.5186067819595337,2.093334436416626,0.000575617013964802,0.33409541845321655,2.077885150909424,0.00015202183567453176,0.5242449045181274,2.5891590118408203,3.7052413972560316e-05,0.3381408154964447,2.5732061862945557,5.391214926930843e-06,0.5271318554878235,2.672804832458496,3.204662789357826e-05,0.33115312457084656,2.6602299213409424,9.80999720923137e-06,0.4941793382167816,2.7439749240875244,6.193131412146613e-05,0.3686712086200714,2.719205617904663,3.2975829526549205e-05,0
0.8805139064788818,0.48054617643356323,0.6502135396003723,0.9997150301933289,0.5004621744155884,0.5937359929084778,0.9993370175361633,0.5092920064926147,0.5943552851676941,0.9994702339172363,0.5164870619773865,0.5950981974601746,0.9992529153823853,0.46382927894592285,0.5870468020439148,0.9994314312934875,0.4501368999481201,0.5836308598518372,0.9995652437210083,0.4379428029060364,0.581201434135437,0.9994732141494751,0.5235864520072937,0.6121044754981995,0.9993851780891418,0.4160335659980774,0.5961496233940125,0.9997120499610901,0.49348822236061096,0.7088130712509155,0.9996436238288879,0.45062175393104553,0.7052205204963684,0.9998092651367188,0.5903365015983582,0.8659166693687439,0.9977777004241943,0.30714842677116394,0.8499348163604736,0.9985017776489258,0.6843822598457336,1.051990032196045,0.1714220494031906,0.11794276535511017,1.0383250713348389,0.4346337914466858,0.7203081250190735,1.2786930799484253,0.04095093533396721,-0.03622271493077278,1.1785494089126587,0.10799463838338852,0.7389513254165649,1.3193798065185547,0.0447605736553669,-0.08231008052825928,1.2189288139343262,0.09519685059785843,0.7156003713607788,1.2939293384552002,0.0719403475522995,-0.06019299104809761,1.1972275972366333,0.15007957816123962,0.6994630694389343,1.2931313514709473,0.07337084412574768,-0.04027430713176727,1.19711434841156,0.16263605654239655,0.5221585035324097,1.5523847341537476,0.0003553208371158689,0.31600502133369446,1.555626392364502,0.0003335433139000088,0.5186067819595337,2.093334436416626,0.000575617013964802,0.33409541845321655,2.077885150909424,0.00015202183567453176,0.5242449045181274,2.5891590118408203,3.7052413972560316e-05,0.3381408154964447,2.5732061862945557,5.391214926930843e-06,0.5271318554878235,2.672804832458496,3.204662789357826e-05,0.33115312457084656,2.6602299213409424,9.80999720923137e-06,0.4941793382167816,2.7439749240875244,6.193131412146613e-05,0.3686712086200714,2.719205617904663,3.2975829526549205e-05,0
0.8805379867553711,0.47278690338134766,0.65781170129776,0.9997397065162659,0.49364525079727173,0.6001169681549072,0.9993929862976074,0.5031277537345886,0.6007823944091797,0.9995154738426208,0.5099043846130371,0.6014700531959534,0.9993159174919128,0.45431432127952576,0.594272255897522,0.9994786381721497,0.4398938715457916,0.5912275314331055,0.9996013641357422,0.4275663495063782,0.5894730687141418,0.9995163679122925,0.5177153944969177,0.6171448826789856,0.9994374513626099,0.40463265776634216,0.6051521897315979,0.9997361302375793,0.48829394578933716,0.717086136341095,0.9996730089187622,0.44202905893325806,0.7141081690788269,0.9998245239257812,0.592647910118103,0.8792022466659546,0.9979179501533508,0.287536084651947,0.8599302768707275,0.9985628724098206,0.6777352094650269,1.0575381517410278,0.16722166538238525,0.1309908628463745,1.197622299194336,0.43629220128059387,0.7028679847717285,1.4702842235565186,0.03938371315598488,0.11391085386276245,1.473811149597168,0.10259223729372025,0.7232329845428467,1.5768204927444458,0.04319751262664795,0.10073350369930267,1.5770834684371948,0.09100476652383804,0.6841832399368286,1.5834109783172607,0.07004398107528687,0.13935720920562744,1.5770206451416016,0.1447068303823471,0.6704177856445312,1.545544981956482,0.07132139056921005,0.14620330929756165,1.5386910438537598,0.15574054419994354,0.5254690647125244,1.552932620048523,0.00034764446900226176,0.3148804008960724,1.5700041055679321,0.00032433425076305866,0.5147750377655029,2.128648042678833,0.000544331967830658,0.32738929986953735,2.112269163131714,0.0001450287236366421,0.5123962163925171,2.621332883834839,3.4494609280955046e-05,0.3262321352958679,2.608340263366699,5.0629446377570275e-06,0.5136700868606567,2.714508295059204,3.0095190595602617e-05,0.31967443227767944,2.7056682109832764,9.274405783799011e-06,0.4774034917354584,2.7792584896087646,5.8969562815036625e-05,0.3572620749473572,2.7593650817871094,3.1993597076507285e-05,0
