relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
21.077703714370728,"(0.25021785497665405, 0.4162716865539551, -0.48249655961990356, 0.9999507665634155)","(0.25554388761520386, 0.3902968168258667, -0.4701663851737976, 0.9999220371246338)","(0.2605818510055542, 0.38975876569747925, -0.47009167075157166, 0.99991774559021)","(0.2651784420013428, 0.38981786370277405, -0.47021716833114624, 0.9998975396156311)","(0.2405342310667038, 0.3918244242668152, -0.4732908606529236, 0.9999278783798218)","(0.2334766387939453, 0.39290717244148254, -0.4734191298484802, 0.9999265074729919)","(0.2267657220363617, 0.3939968943595886, -0.4734431207180023, 0.9999210834503174)","(0.27046316862106323, 0.395066499710083, -0.3656478822231293, 0.9998605251312256)","(0.21487729251384735, 0.4002631604671478, -0.3803001046180725, 0.9999547004699707)","(0.2573058307170868, 0.4400917589664459, -0.4397779405117035, 0.999984622001648)","(0.23874452710151672, 0.4452429413795471, -0.44399356842041016, 0.9999898076057434)","(0.29934215545654297, 0.4672614336013794, -0.26984816789627075, 0.999943196773529)","(0.18072162568569183, 0.5109307169914246, -0.3191128373146057, 0.9998789429664612)","(0.35205236077308655, 0.5869889259338379, -0.295030415058136, 0.9834128022193909)","(0.16504761576652527, 0.6756325960159302, -0.33683353662490845, 0.9890371561050415)","(0.3707805573940277, 0.6656197905540466, -0.43772196769714355, 0.9462472200393677)","(0.22633907198905945, 0.7727269530296326, -0.39965933561325073, 0.9112978577613831)","(0.37452465295791626, 0.7006580233573914, -0.47494810819625854, 0.9011112451553345)","(0.24130356311798096, 0.8129863142967224, -0.4299478530883789, 0.8228179812431335)","(0.36038222908973694, 0.6809533834457397, -0.48895949125289917, 0.8998776078224182)","(0.25519222021102905, 0.7964782118797302, -0.4355223774909973, 0.8265509605407715)","(0.35472652316093445, 0.6715147495269775, -0.44685474038124084, 0.8786137700080872)","(0.25346943736076355, 0.7832667231559753, -0.40071359276771545, 0.8274065852165222)","(0.29061952233314514, 0.6798632144927979, 0.012777954339981079, 0.9992830753326416)","(0.22756895422935486, 0.7112279534339905, -0.012790483422577381, 0.9982736706733704)","(0.3460608124732971, 0.6910548210144043, -0.2793700397014618, 0.9557673335075378)","(0.22907976806163788, 0.8806816935539246, -0.0029418435879051685, 0.8926650285720825)","(0.33752113580703735, 0.8754168152809143, -0.077779121696949, 0.7871530652046204)","(0.23399245738983154, 0.8996285200119019, 0.3842039704322815, 0.5309030413627625)","(0.3222881853580475, 0.9027656316757202, -0.058628011494874954, 0.6119028925895691)","(0.2438683807849884, 0.9094874262809753, 0.42090287804603577, 0.45781299471855164)","(0.36856406927108765, 0.9533625841140747, -0.1384086310863495, 0.7191184759140015)","(0.22402122616767883, 0.98087477684021, 0.38005271553993225, 0.4684043824672699)",CROUCH
21.178144693374634,"(0.27682486176490784, 0.4237474203109741, -0.4668634831905365, 0.9999507665634155)","(0.2804880142211914, 0.39780887961387634, -0.45496535301208496, 0.9999242424964905)","(0.28449133038520813, 0.39628487825393677, -0.4549311101436615, 0.999917209148407)","(0.2880170941352844, 0.39489325881004333, -0.45507168769836426, 0.999899685382843)","(0.26748180389404297, 0.4009409248828888, -0.46097874641418457, 0.9999305009841919)","(0.2623714208602905, 0.40205374360084534, -0.46110302209854126, 0.999927282333374)","(0.25701308250427246, 0.40310779213905334, -0.46111613512039185, 0.9999238848686218)","(0.28845852613449097, 0.3975886404514313, -0.3556019365787506, 0.9998523592948914)","(0.2438432276248932, 0.4092088043689728, -0.38355520367622375, 0.9999492168426514)","(0.28124919533729553, 0.4453645944595337, -0.425694078207016, 0.9999820590019226)","(0.2663334012031555, 0.4495985805988312, -0.43356627225875854, 0.9999884963035583)","(0.31587478518486023, 0.4762009382247925, -0.27295589447021484, 0.9999346137046814)","(0.20254747569561005, 0.5192091464996338, -0.3276671767234802, 0.999882698059082)","(0.3650663197040558, 0.5949223637580872, -0.2913382351398468, 0.9824599623680115)","(0.18347060680389404, 0.6877550482749939, -0.36155325174331665, 0.9898679852485657)","(0.3989560008049011, 0.725415050983429, -0.39468616247177124, 0.9408139586448669)","(0.24871595203876495, 0.784612774848938, -0.4141550660133362, 0.9169150590896606)","(0.41422995924949646, 0.7665033936500549, -0.429558664560318, 0.8896708488464355)","(0.26221758127212524, 0.8199161887168884, -0.442416250705719, 0.8316907286643982)","(0.4013272225856781, 0.7728505730628967, -0.4674215316772461, 0.8902180790901184)","(0.27594125270843506, 0.8043361902236938, -0.44934573769569397, 0.8355158567428589)","(0.39211076498031616, 0.7560575604438782, -0.4096301198005676, 0.8706980347633362)","(0.27377790212631226, 0.7921504378318787, -0.4156247079372406, 0.8343914151191711)","(0.29735061526298523, 0.6881816387176514, 0.012882453389465809, 0.9993506073951721)","(0.23830059170722961, 0.7216410040855408, -0.012952074408531189, 0.9984278082847595)","(0.3603117763996124, 0.7430642247200012, -0.28696760535240173, 0.9582006335258484)","(0.2324453592300415, 0.8845359086990356, 0.04961588606238365, 0.8961256146430969)","(0.34072014689445496, 0.882333517074585, -0.09370468556880951, 0.8004661202430725)","(0.23407402634620667, 0.917397141456604, 0.40291595458984375, 0.5526103377342224)","(0.3241777718067169, 0.9194101691246033, -0.07597353309392929, 0.6307283639907837)","(0.24158594012260437, 0.9238408207893372, 0.43583807349205017, 0.454967200756073)","(0.3745102882385254, 0.9623435735702515, -0.15788951516151428, 0.7382210493087769)","(0.2222241908311844, 0.9872599840164185, 0.3806965947151184, 0.48852482438087463)",CROUCH
21.277485609054565,"(0.3143957853317261, 0.44054585695266724, -0.40025201439857483, 0.9999509453773499)","(0.3161284923553467, 0.4199199974536896, -0.3854718804359436, 0.9999270439147949)","(0.3186129927635193, 0.4196189343929291, -0.38543975353240967, 0.999919056892395)","(0.32086148858070374, 0.4193216562271118, -0.38556763529777527, 0.999903678894043)","(0.30579668283462524, 0.41925132274627686, -0.39617323875427246, 0.9999327659606934)","(0.30068105459213257, 0.4186210334300995, -0.39629170298576355, 0.99992835521698)","(0.2952890992164612, 0.417964905500412, -0.3962786793708801, 0.9999262690544128)","(0.3176768124103546, 0.4243263304233551, -0.2942661941051483, 0.9998536705970764)","(0.2813609838485718, 0.42207708954811096, -0.37699660658836365, 0.9999452829360962)","(0.31697410345077515, 0.46015822887420654, -0.3646411597728729, 0.9999810457229614)","(0.30425629019737244, 0.4585244059562683, -0.3798724114894867, 0.9999879002571106)","(0.3396304249763489, 0.5169380903244019, -0.2274155169725418, 0.9999252557754517)","(0.23088698089122772, 0.5209992527961731, -0.2937769293785095, 0.9998739361763)","(0.38313743472099304, 0.6477957963943481, -0.22196881473064423, 0.9820849299430847)","(0.20245377719402313, 0.6948697566986084, -0.32405951619148254, 0.9905654788017273)","(0.4206473231315613, 0.7994109392166138, -0.29854872822761536, 0.9390396475791931)","(0.26702234148979187, 0.7946722507476807, -0.36438611149787903, 0.9211438894271851)","(0.43749603629112244, 0.851058304309845, -0.3259367048740387, 0.884030282497406)","(0.27900293469429016, 0.8356210589408875, -0.38278907537460327, 0.8376893401145935)","(0.42888563871383667, 0.8618603348731995, -0.3486417531967163, 0.8859192132949829)","(0.29172104597091675, 0.8176738023757935, -0.3895941376686096, 0.8416561484336853)","(0.4230824112892151, 0.8517313003540039, -0.3099537789821625, 0.8690853118896484)","(0.28952592611312866, 0.8047242164611816, -0.3633524775505066, 0.8391033411026001)","(0.3088560104370117, 0.6981614232063293, 0.013375590555369854, 0.9993985891342163)","(0.25039058923721313, 0.7228027582168579, -0.013413754291832447, 0.9985337257385254)","(0.36307293176651, 0.7360970377922058, -0.2742244601249695, 0.9580084085464478)","(0.23228618502616882, 0.8834275007247925, -0.050646502524614334, 0.8992323875427246)","(0.34615442156791687, 0.8877298831939697, -0.10761228948831558, 0.8043047189712524)","(0.23294511437416077, 0.9219444394111633, 0.2279936969280243, 0.5611271262168884)","(0.33020177483558655, 0.9256906509399414, -0.09435722231864929, 0.6369775533676147)","(0.2409042865037918, 0.9415073990821838, 0.2542842626571655, 0.4432668685913086)","(0.37224406003952026, 0.9661471247673035, -0.16440211236476898, 0.7460828423500061)","(0.22304153442382812, 0.9984031915664673, 0.20545046031475067, 0.4913465976715088)",CROUCH
21.373661279678345,"(0.3369532525539398, 0.4571027457714081, -0.32594212889671326, 0.9999557137489319)","(0.33952194452285767, 0.43422767519950867, -0.3057154715061188, 0.9999341368675232)","(0.3423929512500763, 0.4350365400314331, -0.30569738149642944, 0.9999269247055054)","(0.34481579065322876, 0.43571701645851135, -0.3057839274406433, 0.9999130368232727)","(0.3274041414260864, 0.43101122975349426, -0.31519851088523865, 0.9999392628669739)","(0.3221038281917572, 0.4299947917461395, -0.3153025507926941, 0.9999352693557739)","(0.3170972466468811, 0.429271399974823, -0.3152868151664734, 0.9999333620071411)","(0.34286776185035706, 0.4432607889175415, -0.20938357710838318, 0.9998676180839539)","(0.30562952160835266, 0.4360704720020294, -0.2565433084964752, 0.9999503493309021)","(0.34014075994491577, 0.4776506721973419, -0.2917253375053406, 0.9999828338623047)","(0.3258557617664337, 0.47518542408943176, -0.3047214448451996, 0.9999890327453613)","(0.3617175221443176, 0.5520841479301453, -0.16284945607185364, 0.9999287128448486)","(0.2525007128715515, 0.5360936522483826, -0.24324066936969757, 0.9998778104782104)","(0.40035343170166016, 0.6880335211753845, -0.17376869916915894, 0.98316890001297)","(0.2273135483264923, 0.6969603896141052, -0.277180016040802, 0.9911155700683594)","(0.4287542402744293, 0.8584688901901245, -0.2519512474536896, 0.9433181285858154)","(0.2911650538444519, 0.8099560141563416, -0.32019516825675964, 0.9263594746589661)","(0.4463683068752289, 0.9018455743789673, -0.279836505651474, 0.8910488486289978)","(0.2968345582485199, 0.8524430394172668, -0.3466533124446869, 0.8471065163612366)","(0.43599405884742737, 0.9118397831916809, -0.3026927709579468, 0.8930906057357788)","(0.3109382688999176, 0.8370682597160339, -0.35638147592544556, 0.8507343530654907)","(0.42944759130477905, 0.9003716111183167, -0.2633581757545471, 0.8778688311576843)","(0.3108152747154236, 0.8226263523101807, -0.3223014175891876, 0.8472446203231812)","(0.32181501388549805, 0.7359695434570312, 0.015134493820369244, 0.9994521141052246)","(0.26189807057380676, 0.7503156661987305, -0.015123264864087105, 0.9986724257469177)","(0.3655681908130646, 0.7357291579246521, -0.2716272473335266, 0.9611995220184326)","(0.24575230479240417, 0.8811607360839844, -0.263653427362442, 0.9086201190948486)","(0.34732338786125183, 0.8971900939941406, -0.06473298370838165, 0.8201320767402649)","(0.23304620385169983, 0.9203569889068604, 0.04146696254611015, 0.5998768210411072)","(0.3346154987812042, 0.9280457496643066, -0.046959683299064636, 0.6615785360336304)","(0.2391241043806076, 0.9365591406822205, 0.07039647549390793, 0.4773637652397156)","(0.37104538083076477, 0.9680927991867065, -0.11051058769226074, 0.7656992077827454)","(0.22158806025981903, 0.9953393936157227, 0.018528643995523453, 0.5328541398048401)",CROUCH
21.474124670028687,"(0.36215370893478394, 0.4803728759288788, -0.3637947142124176, 0.9999597072601318)","(0.3669127821922302, 0.4555968940258026, -0.3299127221107483, 0.9999397397041321)","(0.3700871169567108, 0.4567561745643616, -0.3297599256038666, 0.999933123588562)","(0.37285110354423523, 0.45773839950561523, -0.33002689480781555, 0.9999202489852905)","(0.35433533787727356, 0.45128005743026733, -0.34892675280570984, 0.999944269657135)","(0.3492507338523865, 0.4500139355659485, -0.3491046726703644, 0.9999406933784485)","(0.34420421719551086, 0.44906094670295715, -0.34895917773246765, 0.9999388456344604)","(0.3699273467063904, 0.46383213996887207, -0.2476118803024292, 0.9998776316642761)","(0.3315029442310333, 0.4533568024635315, -0.3203752636909485, 0.9999538064002991)","(0.364251047372818, 0.5009311437606812, -0.33529818058013916, 0.9999843239784241)","(0.3498722314834595, 0.49922582507133484, -0.36285820603370667, 0.9999899864196777)","(0.3836498260498047, 0.5690471529960632, -0.20089736580848694, 0.9999269247055054)","(0.2724960446357727, 0.5447849631309509, -0.3105998635292053, 0.9998743534088135)","(0.41303128004074097, 0.724346399307251, -0.23672297596931458, 0.9839383363723755)","(0.25559014081954956, 0.7111860513687134, -0.36180469393730164, 0.991291880607605)","(0.43650156259536743, 0.903195858001709, -0.31001904606819153, 0.9456549286842346)","(0.31233614683151245, 0.8690205216407776, -0.4077572226524353, 0.929585337638855)","(0.45475858449935913, 0.9495074152946472, -0.3387961983680725, 0.8934051394462585)","(0.31087133288383484, 0.9186998009681702, -0.4416414797306061, 0.8530023694038391)","(0.4399290680885315, 0.9573636651039124, -0.36109888553619385, 0.8957812190055847)","(0.32635611295700073, 0.9227420091629028, -0.45027345418930054, 0.8562365174293518)","(0.4321151375770569, 0.9452468156814575, -0.26511046290397644, 0.8814731240272522)","(0.3298248052597046, 0.9122465252876282, -0.4103052616119385, 0.8505124449729919)","(0.331271231174469, 0.7501628398895264, 0.014601575210690498, 0.9994876384735107)","(0.27070507407188416, 0.7546840906143188, -0.014613211154937744, 0.9987857937812805)","(0.3697866201400757, 0.7335363626480103, -0.3003372550010681, 0.9607479572296143)","(0.23934724926948547, 0.8594607710838318, -0.2917766869068146, 0.9126576781272888)","(0.34828630089759827, 0.9111555218696594, -0.0816221833229065, 0.8266706466674805)","(0.2339971512556076, 0.9189795851707458, 0.02711167372763157, 0.6162933707237244)","(0.3390046954154968, 0.9372599124908447, -0.06387613713741302, 0.6716387271881104)","(0.23819515109062195, 0.9323701858520508, 0.05614589899778366, 0.4844116270542145)","(0.3703271746635437, 0.9690160155296326, -0.13956843316555023, 0.7730028629302979)","(0.2195403277873993, 0.9916512966156006, -0.018727513030171394, 0.5480014085769653)",CROUCH
21.574052095413208,"(0.37819382548332214, 0.49866554141044617, -0.4613719582557678, 0.9999628663063049)","(0.38428494334220886, 0.473398894071579, -0.44302719831466675, 0.9999438524246216)","(0.3879074454307556, 0.4741085469722748, -0.44302159547805786, 0.999937891960144)","(0.39124882221221924, 0.4746783673763275, -0.4431668817996979, 0.999925971031189)","(0.37233811616897583, 0.4700448215007782, -0.45377659797668457, 0.9999473690986633)","(0.36737003922462463, 0.4683009386062622, -0.4539059102535248, 0.9999441504478455)","(0.36197128891944885, 0.46642109751701355, -0.45389634370803833, 0.9999421238899231)","(0.38981297612190247, 0.4781756103038788, -0.3396848142147064, 0.9998850226402283)","(0.3480364978313446, 0.46587643027305603, -0.38740330934524536, 0.9999542236328125)","(0.3803301751613617, 0.5209843516349792, -0.4217205047607422, 0.9999853372573853)","(0.3662090301513672, 0.5173564553260803, -0.43582868576049805, 0.9999903440475464)","(0.400093138217926, 0.579581081867218, -0.2665175497531891, 0.9999300241470337)","(0.28863805532455444, 0.5496026873588562, -0.35291412472724915, 0.9998719692230225)","(0.41715723276138306, 0.7516968846321106, -0.2935263514518738, 0.984329342842102)","(0.2800270915031433, 0.7209434509277344, -0.3912089169025421, 0.99090975522995)","(0.429642915725708, 0.9143454432487488, -0.36151888966560364, 0.9467628598213196)","(0.31666630506515503, 0.8889330625534058, -0.43234801292419434, 0.9285333752632141)","(0.4472110867500305, 0.9561787843704224, -0.3886273503303528, 0.8929895162582397)","(0.31125810742378235, 0.9389086961746216, -0.4663010239601135, 0.850778341293335)","(0.434051513671875, 0.9608824849128723, -0.4180522859096527, 0.8962342739105225)","(0.32541990280151367, 0.9459337592124939, -0.4765273928642273, 0.8543928861618042)","(0.4257737100124359, 0.9503262639045715, -0.36542806029319763, 0.8829758763313293)","(0.33009499311447144, 0.9346656799316406, -0.43651628494262695, 0.8464787006378174)","(0.34081006050109863, 0.7418797612190247, 0.014315405860543251, 0.999527633190155)","(0.2796592116355896, 0.7383131980895996, -0.01434946060180664, 0.9988915920257568)","(0.37291938066482544, 0.7369842529296875, -0.2897670567035675, 0.9606751799583435)","(0.2498505562543869, 0.8597604632377625, -0.2426466941833496, 0.9152145981788635)","(0.3504956066608429, 0.92181396484375, -0.05660829693078995, 0.8296335339546204)","(0.23418477177619934, 0.9187871217727661, 0.07853155583143234, 0.619981586933136)","(0.340587317943573, 0.943518340587616, -0.03683949261903763, 0.6698355674743652)","(0.23813536763191223, 0.9302169680595398, 0.10620448738336563, 0.4718104600906372)","(0.37037450075149536, 0.9973491430282593, -0.11612804234027863, 0.7775129079818726)","(0.21929213404655457, 0.9915205240249634, 0.042856015264987946, 0.5535305738449097)",CROUCH
21.67068338394165,"(0.39110103249549866, 0.5157902240753174, -0.469228595495224, 0.9999653697013855)","(0.39882174134254456, 0.4930407702922821, -0.45625871419906616, 0.9999471306800842)","(0.4024592936038971, 0.4935493469238281, -0.4562772810459137, 0.9999417066574097)","(0.4059739112854004, 0.49392181634902954, -0.4564380645751953, 0.9999309182167053)","(0.3875259757041931, 0.4883383512496948, -0.4639045298099518, 0.9999492764472961)","(0.3825339376926422, 0.48523613810539246, -0.46399369835853577, 0.9999458193778992)","(0.3767683506011963, 0.48167991638183594, -0.4639776349067688, 0.999943196773529)","(0.40748509764671326, 0.494448721408844, -0.35760390758514404, 0.9998921751976013)","(0.36385148763656616, 0.4771856665611267, -0.3922341763973236, 0.9999522566795349)","(0.39163738489151, 0.5364714860916138, -0.4292386472225189, 0.9999861717224121)","(0.3783736824989319, 0.5315510630607605, -0.43922653794288635, 0.9999904036521912)","(0.4158368706703186, 0.5814686417579651, -0.28002795577049255, 0.9999352097511292)","(0.3020828068256378, 0.5506195425987244, -0.3418898284435272, 0.9998705387115479)","(0.4213544428348541, 0.7565547227859497, -0.3024676442146301, 0.9850480556488037)","(0.2949769198894501, 0.7220950722694397, -0.37079760432243347, 0.9895347356796265)","(0.4284992218017578, 0.9169409275054932, -0.3628484904766083, 0.9497729539871216)","(0.3180917799472809, 0.8911717534065247, -0.4084409773349762, 0.9251024723052979)","(0.4445491433143616, 0.9527927041053772, -0.39086902141571045, 0.89720618724823)","(0.3085089325904846, 0.9381607174873352, -0.440105140209198, 0.8445866107940674)","(0.4334847331047058, 0.9590463638305664, -0.41743701696395874, 0.9010441303253174)","(0.3230019509792328, 0.946445643901825, -0.4521559774875641, 0.8495239615440369)","(0.4260527491569519, 0.9497109055519104, -0.3722161650657654, 0.8892222046852112)","(0.3284726142883301, 0.9338852167129517, -0.4139462113380432, 0.8416419625282288)","(0.35207706689834595, 0.7156283259391785, 0.013760586269199848, 0.9995590448379517)","(0.2904125154018402, 0.7030254602432251, -0.013780024833977222, 0.9989821314811707)","(0.38184821605682373, 0.7398468255996704, -0.24823470413684845, 0.9560867547988892)","(0.25462326407432556, 0.8518264889717102, -0.2259243279695511, 0.9146169424057007)","(0.3535366356372833, 0.9234538674354553, -0.033065006136894226, 0.8243557214736938)","(0.2382085621356964, 0.9134915471076965, 0.04615292325615883, 0.6328206658363342)","(0.34233811497688293, 0.9441552758216858, -0.013931287452578545, 0.6596328020095825)","(0.24515633285045624, 0.9280482530593872, 0.07050680369138718, 0.46590396761894226)","(0.372384250164032, 1.0075517892837524, -0.08441143482923508, 0.7741344571113586)","(0.21878047287464142, 0.9882398247718811, -0.0023834421299397945, 0.5670418739318848)",CROUCH
21.769763231277466,"(0.4011397957801819, 0.5243093371391296, -0.521694540977478, 0.9999678134918213)","(0.40943923592567444, 0.5020189881324768, -0.5079518556594849, 0.9999510645866394)","(0.41252779960632324, 0.5017908215522766, -0.5079630017280579, 0.999945878982544)","(0.41519227623939514, 0.5013356804847717, -0.508152186870575, 0.9999363422393799)","(0.39756959676742554, 0.49849212169647217, -0.5160084962844849, 0.9999525547027588)","(0.39173203706741333, 0.49584877490997314, -0.5161114931106567, 0.9999486804008484)","(0.38607257604599, 0.4929260313510895, -0.5160905122756958, 0.9999462962150574)","(0.41648945212364197, 0.49885350465774536, -0.400282084941864, 0.9999003410339355)","(0.3734007179737091, 0.48565250635147095, -0.4351445138454437, 0.9999518394470215)","(0.40193256735801697, 0.542500376701355, -0.4775102138519287, 0.9999871850013733)","(0.38838595151901245, 0.53790283203125, -0.48752617835998535, 0.999990701675415)","(0.422443687915802, 0.5799350142478943, -0.3113744556903839, 0.9999405741691589)","(0.30930396914482117, 0.5502671003341675, -0.3681056499481201, 0.9998739361763)","(0.42632079124450684, 0.7593145370483398, -0.33395761251449585, 0.9858971238136292)","(0.2984796166419983, 0.7215061783790588, -0.40097394585609436, 0.9896754026412964)","(0.4285871982574463, 0.9244486689567566, -0.4189589023590088, 0.9524138569831848)","(0.32484063506126404, 0.8808254599571228, -0.45488208532333374, 0.9275627136230469)","(0.4430390000343323, 0.9585464596748352, -0.45445752143859863, 0.9009366631507874)","(0.31986838579177856, 0.9291980266571045, -0.49228549003601074, 0.8490877747535706)","(0.43320760130882263, 0.9631929993629456, -0.478987455368042, 0.9053969383239746)","(0.33473193645477295, 0.9365403056144714, -0.5042840242385864, 0.8542968034744263)","(0.4260495603084564, 0.9540093541145325, -0.43140166997909546, 0.8947195410728455)","(0.33818376064300537, 0.9244874119758606, -0.4609881043434143, 0.84500652551651)","(0.3602675497531891, 0.7054124474525452, 0.011865326203405857, 0.9995978474617004)","(0.29846858978271484, 0.6902943253517151, -0.011886302381753922, 0.9990730285644531)","(0.3882978558540344, 0.7406772971153259, -0.28377383947372437, 0.9574846625328064)","(0.25446617603302, 0.8525838851928711, -0.0692145898938179, 0.9122503399848938)","(0.3543446660041809, 0.9239831566810608, -0.06950514018535614, 0.8320034146308899)","(0.2400604486465454, 0.9147284626960754, 0.23662862181663513, 0.6427879333496094)","(0.34369975328445435, 0.9430556297302246, -0.04797142371535301, 0.6684229373931885)","(0.24550604820251465, 0.9296928644180298, 0.2641419768333435, 0.4564702808856964)","(0.3681650757789612, 0.9909071922302246, -0.1425100713968277, 0.7858502864837646)","(0.2157328575849533, 0.9880399703979492, 0.1896698921918869, 0.5759559869766235)",CROUCH
21.866122245788574,"(0.4045030474662781, 0.5267648696899414, -0.541049063205719, 0.999968945980072)","(0.41308027505874634, 0.5063466429710388, -0.5291589498519897, 0.9999530911445618)","(0.4165417551994324, 0.5060871839523315, -0.5291674137115479, 0.9999479055404663)","(0.41957634687423706, 0.5055450201034546, -0.5293565988540649, 0.9999396800994873)","(0.4005012512207031, 0.5011267066001892, -0.5361484289169312, 0.9999532699584961)","(0.3951788544654846, 0.4970053732395172, -0.5362639427185059, 0.9999483227729797)","(0.3903149366378784, 0.4928697347640991, -0.5362445116043091, 0.999945878982544)","(0.4215855598449707, 0.4996603727340698, -0.4236815869808197, 0.9999043941497803)","(0.37686213850975037, 0.4831462800502777, -0.4542073607444763, 0.9999445080757141)","(0.406787246465683, 0.5433919429779053, -0.49705156683921814, 0.9999876022338867)","(0.3921385705471039, 0.5386247634887695, -0.505846381187439, 0.9999896883964539)","(0.4281718134880066, 0.5777307152748108, -0.3272445499897003, 0.9999443292617798)","(0.3142065405845642, 0.5405201315879822, -0.38401347398757935, 0.9998654723167419)","(0.43014588952064514, 0.756408154964447, -0.34947559237480164, 0.9866628050804138)","(0.2995099127292633, 0.7056081891059875, -0.40994420647621155, 0.9899543523788452)","(0.430035263299942, 0.921870231628418, -0.43053045868873596, 0.9553521871566772)","(0.32611924409866333, 0.869182825088501, -0.45904117822647095, 0.9318607449531555)","(0.4432958960533142, 0.9603696465492249, -0.4640011787414551, 0.9056613445281982)","(0.3222799003124237, 0.9247298240661621, -0.49510908126831055, 0.8570153117179871)","(0.43549054861068726, 0.9632381200790405, -0.4891367554664612, 0.9106259346008301)","(0.338359534740448, 0.9290739893913269, -0.5059568285942078, 0.8625181317329407)","(0.4285868704319, 0.9535879492759705, -0.4429483413696289, 0.9010639786720276)","(0.34148433804512024, 0.9143451452255249, -0.4640844762325287, 0.8528173565864563)","(0.3715796172618866, 0.6888054013252258, 0.008027274161577225, 0.9996268153190613)","(0.3086570203304291, 0.670894205570221, -0.007996654137969017, 0.9991350173950195)","(0.3901766240596771, 0.7392489314079285, -0.2996813654899597, 0.9422872066497803)","(0.2592846751213074, 0.8246484398841858, -0.0692967101931572, 0.875449538230896)","(0.3515580892562866, 0.9012255072593689, -0.14711467921733856, 0.8017928004264832)","(0.2646276652812958, 0.8880221247673035, 0.2417801320552826, 0.5927915573120117)","(0.34075137972831726, 0.9148653745651245, -0.1328834742307663, 0.6423550248146057)","(0.2708605229854584, 0.890615701675415, 0.2712414860725403, 0.42047980427742004)","(0.3657812774181366, 0.9647635817527771, -0.22372731566429138, 0.7656969428062439)","(0.25330525636672974, 0.9515467286109924, 0.21309196949005127, 0.5327966809272766)",CROUCH
21.966249704360962,"(0.40422287583351135, 0.5259174108505249, -0.5630987882614136, 0.9999707937240601)","(0.4126497209072113, 0.5067186951637268, -0.5524093508720398, 0.999956488609314)","(0.4162619113922119, 0.5067636966705322, -0.552435040473938, 0.9999516606330872)","(0.41951823234558105, 0.5062068104743958, -0.5526363849639893, 0.9999445080757141)","(0.40018463134765625, 0.5004031658172607, -0.557750403881073, 0.9999552965164185)","(0.3957343101501465, 0.49663642048835754, -0.5578293800354004, 0.9999498724937439)","(0.3907323181629181, 0.4923434853553772, -0.5578047037124634, 0.9999479055404663)","(0.4227067828178406, 0.49719178676605225, -0.4401674270629883, 0.9999112486839294)","(0.3775569796562195, 0.48075151443481445, -0.46464425325393677, 0.999946117401123)","(0.4060484766960144, 0.5419607162475586, -0.5153736472129822, 0.999988317489624)","(0.3921729028224945, 0.5373212099075317, -0.5223194360733032, 0.9999898672103882)","(0.4320042133331299, 0.5692956447601318, -0.3385610580444336, 0.9999489784240723)","(0.3204032778739929, 0.519780695438385, -0.379093736410141, 0.9998642206192017)","(0.43317991495132446, 0.7467763423919678, -0.3708859980106354, 0.9876080751419067)","(0.29458826780319214, 0.6758204698562622, -0.40007343888282776, 0.9898158311843872)","(0.4381619393825531, 0.9130704998970032, -0.4696991443634033, 0.9588971734046936)","(0.32174551486968994, 0.8333069086074829, -0.4650276303291321, 0.934985876083374)","(0.4512519836425781, 0.9597035050392151, -0.5046972632408142, 0.9124462008476257)","(0.31776711344718933, 0.8801549077033997, -0.503238320350647, 0.8630079030990601)","(0.439075767993927, 0.9606656432151794, -0.5303698778152466, 0.9173939228057861)","(0.33593207597732544, 0.8809370398521423, -0.5131985545158386, 0.8686054348945618)","(0.4321090579032898, 0.9478451013565063, -0.48241758346557617, 0.9084250926971436)","(0.3384270966053009, 0.8692770004272461, -0.46939247846603394, 0.8578090071678162)","(0.37635338306427, 0.6773550510406494, 0.005734823178499937, 0.9996570348739624)","(0.31668880581855774, 0.6684312224388123, -0.005675347521901131, 0.999207079410553)","(0.38177067041397095, 0.7432449460029602, -0.31674933433532715, 0.937852144241333)","(0.2794218361377716, 0.7962199449539185, -0.2909209132194519, 0.8774872422218323)","(0.357374370098114, 0.8871825933456421, -0.1750437617301941, 0.7959299683570862)","(0.335815966129303, 0.8612683415412903, 0.02937828004360199, 0.5541770458221436)","(0.3500141501426697, 0.913916289806366, -0.16214878857135773, 0.6347513198852539)","(0.34953680634498596, 0.8512976169586182, 0.0625988095998764, 0.3935973346233368)","(0.3688604235649109, 0.9508346319198608, -0.2592826187610626, 0.7649338245391846)","(0.35052624344825745, 0.9222391843795776, 0.01513838954269886, 0.5023801326751709)",CROUCH
