relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
17.457496643066406,"(0.42951875925064087, 0.17513655126094818, -0.10379098355770111, 0.9998154044151306)","(0.4345853924751282, 0.16099080443382263, -0.08353671431541443, 0.99956876039505)","(0.438091516494751, 0.16195048391819, -0.0835254043340683, 0.9995002150535583)","(0.4411952495574951, 0.16286267340183258, -0.08347795903682709, 0.9994558095932007)","(0.42371708154678345, 0.16089798510074615, -0.08565614372491837, 0.9995960593223572)","(0.4199106693267822, 0.16161346435546875, -0.08566723018884659, 0.9995944499969482)","(0.4170725345611572, 0.16258619725704193, -0.0856630802154541, 0.9996010661125183)","(0.44470518827438354, 0.17052677273750305, 0.02626025676727295, 0.9991527795791626)","(0.4132107198238373, 0.17292682826519012, 0.016605950891971588, 0.9994106888771057)","(0.4359210431575775, 0.19296182692050934, -0.06249627470970154, 0.9997571706771851)","(0.42230087518692017, 0.19456270337104797, -0.0653688907623291, 0.999798059463501)","(0.4683377146720886, 0.2568005919456482, 0.05087939649820328, 0.9997076988220215)","(0.3899139165878296, 0.2644641101360321, 0.03136193007230759, 0.9998369216918945)","(0.4797523617744446, 0.326459139585495, -0.08765474706888199, 0.8822791576385498)","(0.38572704792022705, 0.34243476390838623, -0.10593698918819427, 0.9896912574768066)","(0.4175306260585785, 0.31929099559783936, -0.232820063829422, 0.8799402117729187)","(0.4520309567451477, 0.331808865070343, -0.22259974479675293, 0.9615299701690674)","(0.4046974778175354, 0.32345104217529297, -0.2743498980998993, 0.8330804705619812)","(0.46755146980285645, 0.3266344666481018, -0.25693458318710327, 0.921603262424469)","(0.40154021978378296, 0.31151083111763, -0.26960816979408264, 0.836168646812439)","(0.46803659200668335, 0.31586384773254395, -0.24049408733844757, 0.9176419377326965)","(0.4064995348453522, 0.30938446521759033, -0.2406936138868332, 0.8069564700126648)","(0.46277493238449097, 0.31789475679397583, -0.21662667393684387, 0.8885127902030945)","(0.46850746870040894, 0.48373621702194214, 0.011658917181193829, 0.9993937015533447)","(0.41956084966659546, 0.4900546669960022, -0.011660612188279629, 0.9995224475860596)","(0.4725239872932434, 0.6554093360900879, -0.037398360669612885, 0.9707728028297424)","(0.4278861880302429, 0.6621276140213013, -0.028004903346300125, 0.9867244958877563)","(0.4715549945831299, 0.8140977025032043, 0.1306912899017334, 0.972398579120636)","(0.4348750114440918, 0.8198220133781433, 0.12494274228811264, 0.9849851131439209)","(0.46535468101501465, 0.8332218527793884, 0.14141309261322021, 0.8855656385421753)","(0.4377020299434662, 0.8392296433448792, 0.13348890841007233, 0.8283839821815491)","(0.48450344800949097, 0.8679893612861633, 0.023252274841070175, 0.9739644527435303)","(0.4377444386482239, 0.8723410964012146, 0.008512349799275398, 0.9790412187576294)",IDLE
17.557556629180908,"(0.4299788475036621, 0.17652983963489532, -0.10381089150905609, 0.9998202323913574)","(0.43495750427246094, 0.16242839395999908, -0.08125095814466476, 0.9995853900909424)","(0.43838801980018616, 0.16319969296455383, -0.08124049007892609, 0.9995222687721252)","(0.4413337707519531, 0.16401407122612, -0.08118589222431183, 0.9994812607765198)","(0.42421966791152954, 0.1621265411376953, -0.08629319071769714, 0.9996060132980347)","(0.42047038674354553, 0.1629871428012848, -0.08630523830652237, 0.999605655670166)","(0.41741570830345154, 0.1640472561120987, -0.08629115670919418, 0.9996097087860107)","(0.44453853368759155, 0.17170315980911255, 0.036311060190200806, 0.9991946220397949)","(0.4134349226951599, 0.17384786903858185, 0.01349619310349226, 0.9994253516197205)","(0.43628209829330444, 0.19427821040153503, -0.060030560940504074, 0.999761700630188)","(0.4228205680847168, 0.19608601927757263, -0.06667914241552353, 0.9997968673706055)","(0.4681709408760071, 0.25686413049697876, 0.060383301228284836, 0.9997273683547974)","(0.3897412419319153, 0.2713870108127594, 0.023524999618530273, 0.999829888343811)","(0.48139244318008423, 0.3277347981929779, -0.08506311476230621, 0.8923630714416504)","(0.38832899928092957, 0.3427824378013611, -0.10583879798650742, 0.9898626208305359)","(0.4186960756778717, 0.317666620016098, -0.24724893271923065, 0.8898723125457764)","(0.45599761605262756, 0.3328574001789093, -0.20882269740104675, 0.9620915651321411)","(0.4042757451534271, 0.32173338532447815, -0.2929833233356476, 0.8436717987060547)","(0.47111424803733826, 0.32716870307922363, -0.2423715889453888, 0.9209299087524414)","(0.4013679623603821, 0.3110061287879944, -0.27618351578712463, 0.8460683226585388)","(0.4714430272579193, 0.31828853487968445, -0.230647012591362, 0.9161487817764282)","(0.40631189942359924, 0.30853384733200073, -0.2458333522081375, 0.8170923590660095)","(0.46594899892807007, 0.3206799328327179, -0.2047238051891327, 0.8853171467781067)","(0.46816831827163696, 0.48335593938827515, 0.014142523519694805, 0.9994373321533203)","(0.4192991256713867, 0.48907700181007385, -0.014121529646217823, 0.9995383024215698)","(0.4723256528377533, 0.6552897691726685, -0.03080291673541069, 0.9719610214233398)","(0.42797642946243286, 0.6607319712638855, -0.02376224659383297, 0.9870647192001343)","(0.4714987874031067, 0.8151381611824036, 0.1358056366443634, 0.9735152721405029)","(0.43456006050109863, 0.8189064264297485, 0.12565195560455322, 0.9850963354110718)","(0.4652009606361389, 0.8358170986175537, 0.14613279700279236, 0.8883368372917175)","(0.4375733733177185, 0.8387696146965027, 0.13425351679325104, 0.8275145888328552)","(0.4846755564212799, 0.8682533502578735, 0.026116829365491867, 0.9747871160507202)","(0.4376083016395569, 0.8705466985702515, 0.00975028332322836, 0.9792328476905823)",IDLE
17.65756845474243,"(0.4302311837673187, 0.17735105752944946, -0.1000906452536583, 0.9998221397399902)","(0.43511444330215454, 0.1635243147611618, -0.07746558636426926, 0.999595582485199)","(0.4385046064853668, 0.1642390936613083, -0.07746482640504837, 0.9995376467704773)","(0.4412873387336731, 0.16501863300800323, -0.0774257481098175, 0.9995006322860718)","(0.4244730472564697, 0.16294923424720764, -0.0821043998003006, 0.9996073246002197)","(0.42078524827957153, 0.16376401484012604, -0.08211494237184525, 0.9996078014373779)","(0.41757646203041077, 0.16483129560947418, -0.08210097253322601, 0.9996088743209839)","(0.44431740045547485, 0.17270204424858093, 0.040282659232616425, 0.9992278814315796)","(0.41354718804359436, 0.1741374284029007, 0.019526222720742226, 0.9994223713874817)","(0.4364249110221863, 0.1949964463710785, -0.0561663992702961, 0.9997628331184387)","(0.42302823066711426, 0.19687126576900482, -0.06225527077913284, 0.9997893571853638)","(0.46785658597946167, 0.256914883852005, 0.0662289559841156, 0.9997442960739136)","(0.38941675424575806, 0.2710147500038147, 0.031486451625823975, 0.9998143315315247)","(0.4821337163448334, 0.3282032012939453, -0.08056682348251343, 0.9018133878707886)","(0.39121609926223755, 0.34278181195259094, -0.0953555777668953, 0.9895625114440918)","(0.4186806082725525, 0.3175164461135864, -0.23689410090446472, 0.8991281986236572)","(0.45636501908302307, 0.328901469707489, -0.1985909342765808, 0.9617092609405518)","(0.40272316336631775, 0.3202167749404907, -0.28194698691368103, 0.8537460565567017)","(0.4718240797519684, 0.32295557856559753, -0.233064204454422, 0.9186944961547852)","(0.40022414922714233, 0.30773234367370605, -0.2671070098876953, 0.8555315732955933)","(0.472442090511322, 0.3154512047767639, -0.2234586477279663, 0.9129785299301147)","(0.4055083692073822, 0.30612504482269287, -0.23524591326713562, 0.826937735080719)","(0.46711888909339905, 0.31765785813331604, -0.1959105283021927, 0.8801482319831848)","(0.46779489517211914, 0.48319101333618164, 0.015314757823944092, 0.9994709491729736)","(0.4191533923149109, 0.4887213706970215, -0.015272657386958599, 0.9995418787002563)","(0.47225046157836914, 0.655228316783905, -0.022153746336698532, 0.9731084704399109)","(0.4280678331851959, 0.660632312297821, -0.02366878092288971, 0.9872446656227112)","(0.4716338515281677, 0.8152751326560974, 0.1376945674419403, 0.9742491245269775)","(0.434400737285614, 0.8192437291145325, 0.12746387720108032, 0.9847654104232788)","(0.4654732644557953, 0.8362481594085693, 0.14629226922988892, 0.8893769383430481)","(0.43711575865745544, 0.8398028016090393, 0.13573578000068665, 0.8220911622047424)","(0.4849565923213959, 0.8682271242141724, 0.03039185144007206, 0.9751225113868713)","(0.43760624527931213, 0.870478630065918, 0.010542398318648338, 0.9787105321884155)",IDLE
17.761189460754395,"(0.4306262135505676, 0.17746682465076447, -0.11466369777917862, 0.9997995495796204)","(0.4351424276828766, 0.16355539858341217, -0.09188099950551987, 0.9995619654655457)","(0.4386536478996277, 0.16430841386318207, -0.09188588708639145, 0.9995041489601135)","(0.4413868486881256, 0.16510167717933655, -0.09185703098773956, 0.9994704723358154)","(0.42475175857543945, 0.16288425028324127, -0.09783226996660233, 0.9995559453964233)","(0.4208548963069916, 0.16365386545658112, -0.0978526622056961, 0.9995591640472412)","(0.4176979959011078, 0.16467462480068207, -0.09785138070583344, 0.9995546936988831)","(0.4442383348941803, 0.1728135347366333, 0.029713984578847885, 0.9991945624351501)","(0.4136865735054016, 0.17401990294456482, 0.00308527541346848, 0.999363899230957)","(0.43653154373168945, 0.19514526426792145, -0.06909838318824768, 0.9997435808181763)","(0.4232909083366394, 0.19682808220386505, -0.07689126580953598, 0.9997592568397522)","(0.4673217236995697, 0.2569487392902374, 0.06031670421361923, 0.9997438788414001)","(0.38914358615875244, 0.2715310752391815, 0.015220587141811848, 0.999786376953125)","(0.48204636573791504, 0.3293449282646179, -0.08726909756660461, 0.9079300761222839)","(0.39854806661605835, 0.3408708870410919, -0.0995294600725174, 0.9881410002708435)","(0.41959184408187866, 0.3230695426464081, -0.2630167007446289, 0.9028351306915283)","(0.4585011899471283, 0.3260039985179901, -0.1912296563386917, 0.953514575958252)","(0.4033535122871399, 0.32502296566963196, -0.3113642632961273, 0.8535684943199158)","(0.47381287813186646, 0.3237590491771698, -0.224455326795578, 0.9039340019226074)","(0.4000159800052643, 0.31368890404701233, -0.29470181465148926, 0.8546612858772278)","(0.47344404458999634, 0.3136363625526428, -0.21871232986450195, 0.8967382907867432)","(0.4054647982120514, 0.3125752806663513, -0.2618564963340759, 0.8247670531272888)","(0.4685758948326111, 0.3150600790977478, -0.19002528488636017, 0.859783947467804)","(0.46773895621299744, 0.48478609323501587, 0.02100032940506935, 0.9994898438453674)","(0.41899046301841736, 0.4897102415561676, -0.020943496376276016, 0.9995262026786804)","(0.4721296429634094, 0.6562916040420532, -0.0214180089533329, 0.9724684357643127)","(0.42807620763778687, 0.6611362099647522, -0.028055626899003983, 0.986975371837616)","(0.47160959243774414, 0.815418004989624, 0.15379883348941803, 0.9731873273849487)","(0.43414193391799927, 0.8192313313484192, 0.1309819221496582, 0.9837659597396851)","(0.4652615189552307, 0.8362624049186707, 0.1654750406742096, 0.8878618478775024)","(0.43547073006629944, 0.8397873044013977, 0.1403864175081253, 0.8154263496398926)","(0.48532652854919434, 0.8683302402496338, 0.04903896898031235, 0.9740661978721619)","(0.4382811188697815, 0.8703880906105042, 0.01238071359694004, 0.9773200154304504)",IDLE
17.866581678390503,"(0.4310421943664551, 0.1774468570947647, -0.12680670619010925, 0.9997491836547852)","(0.43539708852767944, 0.1634322553873062, -0.10448004305362701, 0.9994804859161377)","(0.43875837326049805, 0.16418489813804626, -0.10448873043060303, 0.9994240999221802)","(0.4414866864681244, 0.16499854624271393, -0.1044611781835556, 0.9993863701820374)","(0.4251862168312073, 0.16280436515808105, -0.10915818065404892, 0.9994349479675293)","(0.42097654938697815, 0.16358539462089539, -0.10917458683252335, 0.999435305595398)","(0.41774678230285645, 0.16458538174629211, -0.10917073488235474, 0.999392032623291)","(0.4443860948085785, 0.17275547981262207, 0.015521888621151447, 0.9991204142570496)","(0.41368746757507324, 0.17395414412021637, -0.004789733327925205, 0.999132513999939)","(0.4366072118282318, 0.19502262771129608, -0.08221162855625153, 0.9997066855430603)","(0.4235494136810303, 0.19679544866085052, -0.08854811638593674, 0.9996978044509888)","(0.467489093542099, 0.25794973969459534, 0.045233555138111115, 0.999742329120636)","(0.3888428509235382, 0.27080920338630676, 0.009619852527976036, 0.9996814727783203)","(0.4796670973300934, 0.33263134956359863, -0.1208290234208107, 0.9146726727485657)","(0.39678364992141724, 0.3458033502101898, -0.13917046785354614, 0.98280930519104)","(0.41923609375953674, 0.3240175247192383, -0.2930726706981659, 0.9100238084793091)","(0.4545866847038269, 0.3263095021247864, -0.29576510190963745, 0.9417104125022888)","(0.4053329527378082, 0.3371461033821106, -0.3431166112422943, 0.8621832132339478)","(0.47334831953048706, 0.33037617802619934, -0.3392486572265625, 0.8886541724205017)","(0.4006717801094055, 0.3296782672405243, -0.33060863614082336, 0.8630481362342834)","(0.4620746672153473, 0.31973129510879517, -0.3343423306941986, 0.8805462718009949)","(0.4048731327056885, 0.32879501581192017, -0.29265159368515015, 0.833562970161438)","(0.4631984829902649, 0.3264720141887665, -0.2974422872066498, 0.8404855728149414)","(0.46759262681007385, 0.4886793792247772, 0.020290696993470192, 0.9995071887969971)","(0.4188497066497803, 0.49445754289627075, -0.020247196778655052, 0.9995132088661194)","(0.47206026315689087, 0.6574238538742065, -0.02140582911670208, 0.9727950692176819)","(0.42804473638534546, 0.6625947952270508, -0.028089215978980064, 0.9866672158241272)","(0.4715034067630768, 0.8153737187385559, 0.17217205464839935, 0.9727257490158081)","(0.4340587556362152, 0.8203765749931335, 0.1511031538248062, 0.9830979704856873)","(0.4651080071926117, 0.8361788392066956, 0.18563033640384674, 0.8864623308181763)","(0.4357748031616211, 0.8417356610298157, 0.16225019097328186, 0.8093206882476807)","(0.4854167401790619, 0.8682886958122253, 0.06900258362293243, 0.9731446504592896)","(0.43818944692611694, 0.8704530596733093, 0.035999782383441925, 0.976201593875885)",IDLE
17.960756301879883,"(0.43116164207458496, 0.17689725756645203, -0.17197564244270325, 0.9996889233589172)","(0.4355267584323883, 0.16287009418010712, -0.15142133831977844, 0.9993485808372498)","(0.4387528896331787, 0.16362783312797546, -0.15143926441669464, 0.9992648959159851)","(0.441211074590683, 0.1645425707101822, -0.15142032504081726, 0.9992020726203918)","(0.42532381415367126, 0.16230326890945435, -0.15577837824821472, 0.9993267059326172)","(0.4211784899234772, 0.16301600635051727, -0.15579889714717865, 0.9993352293968201)","(0.41790851950645447, 0.16385945677757263, -0.15585096180438995, 0.99930739402771)","(0.4439693093299866, 0.17268063127994537, -0.035629697144031525, 0.9987949132919312)","(0.4134940207004547, 0.17295905947685242, -0.05495639890432358, 0.9990290999412537)","(0.43671244382858276, 0.19448329508304596, -0.1284768283367157, 0.9996328353881836)","(0.4237188398838043, 0.1962576061487198, -0.13423863053321838, 0.9996582269668579)","(0.4674126207828522, 0.2615851163864136, 0.012876031920313835, 0.9996547698974609)","(0.38830989599227905, 0.2688229978084564, -0.03210246190428734, 0.999686062335968)","(0.4724733829498291, 0.35930168628692627, -0.07329137623310089, 0.9034310579299927)","(0.3944370746612549, 0.3516521751880646, -0.1346534639596939, 0.9833697080612183)","(0.4204731583595276, 0.3701933026313782, -0.23470094799995422, 0.8945522308349609)","(0.4528091549873352, 0.33387628197669983, -0.2677423357963562, 0.9432026147842407)","(0.40574732422828674, 0.3836442232131958, -0.27348342537879944, 0.8424224853515625)","(0.4696215093135834, 0.33872658014297485, -0.30636510252952576, 0.8904199004173279)","(0.4078698754310608, 0.3655007779598236, -0.27929338812828064, 0.8430742621421814)","(0.4637209475040436, 0.32023945450782776, -0.30139023065567017, 0.8822054862976074)","(0.41048234701156616, 0.3619638979434967, -0.24074241518974304, 0.8103095293045044)","(0.4620394706726074, 0.32798993587493896, -0.2676352858543396, 0.8414201140403748)","(0.46681076288223267, 0.4896925687789917, 0.019861597567796707, 0.9994642734527588)","(0.4181079864501953, 0.49449124932289124, -0.019828226417303085, 0.9994755983352661)","(0.4720057547092438, 0.6577365398406982, -0.02171393670141697, 0.9732682108879089)","(0.42777377367019653, 0.6631571650505066, -0.027125895023345947, 0.986851155757904)","(0.4714084565639496, 0.8153202533721924, 0.1767171025276184, 0.9731789231300354)","(0.4339736998081207, 0.8203721642494202, 0.15867868065834045, 0.9831548929214478)","(0.4650816023349762, 0.8362070918083191, 0.19049809873104095, 0.887466311454773)","(0.4357445240020752, 0.8416844606399536, 0.17045538127422333, 0.8109495043754578)","(0.4853299558162689, 0.8682736754417419, 0.0734867975115776, 0.973353922367096)","(0.4381392002105713, 0.870436429977417, 0.045920830219984055, 0.9762354493141174)",IDLE
18.057701587677002,"(0.4299006462097168, 0.17653782665729523, -0.20760305225849152, 0.9997062087059021)","(0.4344024658203125, 0.16245639324188232, -0.1862502247095108, 0.9993852376937866)","(0.43780404329299927, 0.16307280957698822, -0.18627800047397614, 0.9993051886558533)","(0.44025105237960815, 0.16388098895549774, -0.1862717717885971, 0.9992457628250122)","(0.4241425096988678, 0.1621437519788742, -0.19159464538097382, 0.9993632435798645)","(0.4202386736869812, 0.1628389209508896, -0.19161269068717957, 0.9993723630905151)","(0.416605144739151, 0.16367360949516296, -0.19167077541351318, 0.9993494153022766)","(0.44287195801734924, 0.17215025424957275, -0.06470829993486404, 0.9988188743591309)","(0.4126342833042145, 0.17254148423671722, -0.08968521654605865, 0.9990946054458618)","(0.43583574891090393, 0.1940990388393402, -0.16194351017475128, 0.9996528029441833)","(0.42249733209609985, 0.19589447975158691, -0.16921646893024445, 0.9996827244758606)","(0.4674871861934662, 0.262750506401062, 0.007657966110855341, 0.9996615648269653)","(0.3871726989746094, 0.2671750485897064, -0.06461121886968613, 0.9997022151947021)","(0.4745854437351227, 0.36586812138557434, -0.02845950424671173, 0.8887934684753418)","(0.3901328444480896, 0.36384451389312744, -0.1371108591556549, 0.9835145473480225)","(0.4731903076171875, 0.44617170095443726, -0.19155123829841614, 0.8781237006187439)","(0.4472094476222992, 0.42832085490226746, -0.2642371654510498, 0.9435767531394958)","(0.47662967443466187, 0.48342224955558777, -0.23158740997314453, 0.8268927335739136)","(0.46276575326919556, 0.4605816602706909, -0.3048464059829712, 0.8918779492378235)","(0.4736157953739166, 0.480110764503479, -0.25602906942367554, 0.8284537196159363)","(0.46342548727989197, 0.4481979012489319, -0.30846819281578064, 0.8840924501419067)","(0.47061610221862793, 0.4688418209552765, -0.20568358898162842, 0.7953654527664185)","(0.4616016745567322, 0.43668699264526367, -0.2666964828968048, 0.8434880375862122)","(0.466472864151001, 0.48957642912864685, 0.02073984406888485, 0.9994806051254272)","(0.4180583357810974, 0.4942549765110016, -0.020682159811258316, 0.9994897842407227)","(0.4714820981025696, 0.6585429906845093, -0.02003053016960621, 0.9737917184829712)","(0.42717570066452026, 0.6640549302101135, -0.044416896998882294, 0.9871852993965149)","(0.4713529646396637, 0.8153126835823059, 0.16942045092582703, 0.9741835594177246)","(0.4337201714515686, 0.8203685283660889, 0.1258024126291275, 0.9837588667869568)","(0.4649113118648529, 0.8362768292427063, 0.17932085692882538, 0.8907634019851685)","(0.43542903661727905, 0.8415530920028687, 0.13574644923210144, 0.8147775530815125)","(0.48534083366394043, 0.8686111569404602, 0.06535687297582626, 0.9739834070205688)","(0.4383698105812073, 0.8707122802734375, 0.011063569225370884, 0.9768919944763184)",IDLE
18.158063411712646,"(0.4294927716255188, 0.17571169137954712, -0.22754903137683868, 0.999733567237854)","(0.43384164571762085, 0.16134421527385712, -0.2082817107439041, 0.9994420409202576)","(0.43720975518226624, 0.16169647872447968, -0.20830969512462616, 0.9993694424629211)","(0.4394966959953308, 0.1623554825782776, -0.20832690596580505, 0.9993157386779785)","(0.4237653315067291, 0.16132378578186035, -0.21195164322853088, 0.9994209408760071)","(0.4200363755226135, 0.16198140382766724, -0.21196389198303223, 0.9994286298751831)","(0.4164064824581146, 0.1627286821603775, -0.21198460459709167, 0.9994073510169983)","(0.4419761598110199, 0.17082644999027252, -0.08995378017425537, 0.9989228844642639)","(0.41241520643234253, 0.17085261642932892, -0.10908804088830948, 0.9991729855537415)","(0.43539467453956604, 0.19319303333759308, -0.18300636112689972, 0.9996848702430725)","(0.4222443699836731, 0.19486305117607117, -0.18853759765625, 0.9997119307518005)","(0.4674862027168274, 0.2630937397480011, -0.009142766706645489, 0.9996908903121948)","(0.38654273748397827, 0.26209717988967896, -0.061892587691545486, 0.9997243285179138)","(0.48000049591064453, 0.372312068939209, -0.008948368951678276, 0.8944590091705322)","(0.38394635915756226, 0.3687354624271393, -0.10778053104877472, 0.9812397956848145)","(0.4976649284362793, 0.4675813913345337, -0.1547316610813141, 0.8859922885894775)","(0.39874547719955444, 0.45838382840156555, -0.256950318813324, 0.9424965381622314)","(0.5023200511932373, 0.5017720460891724, -0.1917733997106552, 0.8370326161384583)","(0.4024233818054199, 0.49199753999710083, -0.2979591190814972, 0.8928274512290955)","(0.49515479803085327, 0.4986462891101837, -0.22413797676563263, 0.8390209078788757)","(0.4118727743625641, 0.48311272263526917, -0.31513693928718567, 0.885992705821991)","(0.49217766523361206, 0.48892924189567566, -0.17104455828666687, 0.8073374629020691)","(0.4128227233886719, 0.46907395124435425, -0.2656467854976654, 0.8465380668640137)","(0.4649074077606201, 0.48764389753341675, 0.02178635075688362, 0.9995130896568298)","(0.41635861992836, 0.4902333915233612, -0.02176087349653244, 0.9995172619819641)","(0.47144851088523865, 0.6547544002532959, -0.02480536326766014, 0.9743269085884094)","(0.42698192596435547, 0.6632185578346252, -0.04672882333397865, 0.9869046807289124)","(0.4710531234741211, 0.8147028684616089, 0.14186760783195496, 0.974879264831543)","(0.43367940187454224, 0.8183527588844299, 0.11474547535181046, 0.9840801358222961)","(0.4643246531486511, 0.8355727195739746, 0.15072830021381378, 0.8939767479896545)","(0.4354128837585449, 0.8374135494232178, 0.12297072261571884, 0.8167093992233276)","(0.4851822257041931, 0.868485689163208, 0.03506188094615936, 0.9744284152984619)","(0.4373341500759125, 0.870505690574646, -0.0030951169319450855, 0.9773015379905701)",IDLE
18.257824659347534,"(0.4291474223136902, 0.1753261387348175, -0.3022194504737854, 0.9997597336769104)","(0.43347182869911194, 0.16052402555942535, -0.28311002254486084, 0.9994961619377136)","(0.43681764602661133, 0.16060426831245422, -0.2831195890903473, 0.9994307160377502)","(0.43900710344314575, 0.16108562052249908, -0.28311687707901, 0.9993821382522583)","(0.4233241081237793, 0.16076964139938354, -0.28730508685112, 0.999476969242096)","(0.41970962285995483, 0.16142670810222626, -0.2873324751853943, 0.9994838237762451)","(0.4161037504673004, 0.16219475865364075, -0.2873539924621582, 0.9994640946388245)","(0.4415951371192932, 0.16919007897377014, -0.16021326184272766, 0.9990245699882507)","(0.41213828325271606, 0.16960759460926056, -0.18229858577251434, 0.9992520213127136)","(0.43512779474258423, 0.19253183901309967, -0.25564223527908325, 0.9997153878211975)","(0.42196178436279297, 0.19421666860580444, -0.26195618510246277, 0.9997398257255554)","(0.46751028299331665, 0.2635665535926819, -0.058198731392621994, 0.9997199177742004)","(0.3856692910194397, 0.25822338461875916, -0.11843868345022202, 0.9997497797012329)","(0.4880645275115967, 0.37276652455329895, -0.010744174011051655, 0.9032566547393799)","(0.37358251214027405, 0.36753976345062256, -0.09786141663789749, 0.982240617275238)","(0.5161892771720886, 0.46274077892303467, -0.13139095902442932, 0.8959266543388367)","(0.36453741788864136, 0.4752054810523987, -0.1921413093805313, 0.9462259411811829)","(0.5229657888412476, 0.4947531521320343, -0.16133572161197662, 0.8499863743782043)","(0.3592720627784729, 0.5097150802612305, -0.22193081676959991, 0.8993120193481445)","(0.5169697999954224, 0.49339184165000916, -0.19858433306217194, 0.8521780967712402)","(0.3650349974632263, 0.5077091455459595, -0.25950759649276733, 0.8934670090675354)","(0.5130425691604614, 0.4850904643535614, -0.14926567673683167, 0.822999894618988)","(0.3699173331260681, 0.4955633878707886, -0.2083466798067093, 0.8570810556411743)","(0.46491289138793945, 0.4874730408191681, 0.029033014550805092, 0.9995463490486145)","(0.41664963960647583, 0.4902515411376953, -0.029088299721479416, 0.9995474815368652)","(0.47478538751602173, 0.6537721157073975, -0.016864623874425888, 0.9748562574386597)","(0.4270973205566406, 0.6640378832817078, -0.04776589572429657, 0.9872970581054688)","(0.47116994857788086, 0.8141553401947021, 0.1441262662410736, 0.9759047627449036)","(0.4336410462856293, 0.8183538913726807, 0.11052396148443222, 0.9847074747085571)","(0.4642447531223297, 0.8354988098144531, 0.1528426855802536, 0.899474024772644)","(0.4353253245353699, 0.8374515771865845, 0.11808124929666519, 0.8208300471305847)","(0.4890519678592682, 0.8669397234916687, 0.03791949525475502, 0.9754429459571838)","(0.43731969594955444, 0.8701702356338501, -0.009509461931884289, 0.9781892895698547)",IDLE
18.35781717300415,"(0.4295582175254822, 0.17467111349105835, -0.2511703372001648, 0.999783456325531)","(0.43352803587913513, 0.1594410389661789, -0.2329569160938263, 0.9995454549789429)","(0.436924546957016, 0.15951167047023773, -0.23298123478889465, 0.9994864463806152)","(0.43910273909568787, 0.15989233553409576, -0.2329779416322708, 0.9994426369667053)","(0.4235288202762604, 0.1595762073993683, -0.23756404221057892, 0.9995281100273132)","(0.4197552800178528, 0.1601477414369583, -0.2375805824995041, 0.9995341897010803)","(0.4161445200443268, 0.1608898639678955, -0.23759624361991882, 0.9995161890983582)","(0.44171613454818726, 0.1676311492919922, -0.11732949316501617, 0.9991182684898376)","(0.41219034790992737, 0.16846498847007751, -0.14176641404628754, 0.9993249177932739)","(0.4353117048740387, 0.19192475080490112, -0.2072465866804123, 0.9997432231903076)","(0.42239317297935486, 0.19342662394046783, -0.21417661011219025, 0.9997652769088745)","(0.46754568815231323, 0.2633275091648102, -0.0275824423879385, 0.9997469782829285)","(0.3853381276130676, 0.2572765052318573, -0.08651259541511536, 0.9997738003730774)","(0.4935152530670166, 0.3687303364276886, 0.030393725261092186, 0.9117702841758728)","(0.36385437846183777, 0.36586111783981323, -0.05829138681292534, 0.9834679365158081)","(0.526401698589325, 0.446702778339386, -0.07836638391017914, 0.9056130647659302)","(0.3464515209197998, 0.47249725461006165, -0.14070767164230347, 0.9504005908966064)","(0.5369583964347839, 0.4757055640220642, -0.10473650693893433, 0.8632558584213257)","(0.33815711736679077, 0.5077605843544006, -0.1668895035982132, 0.9066362380981445)","(0.5337121486663818, 0.47557830810546875, -0.14305348694324493, 0.8654798865318298)","(0.34360581636428833, 0.5079463720321655, -0.20403650403022766, 0.9016174077987671)","(0.5297559499740601, 0.46695929765701294, -0.09667716920375824, 0.8388782739639282)","(0.34780052304267883, 0.4966009259223938, -0.15735943615436554, 0.8684763312339783)","(0.46611738204956055, 0.48740455508232117, 0.033666618168354034, 0.9995696544647217)","(0.4187302589416504, 0.4906434714794159, -0.03369629383087158, 0.9995708465576172)","(0.4773551821708679, 0.6537838578224182, 0.020558807998895645, 0.9747843146324158)","(0.4272255301475525, 0.6645987033843994, -0.04695437103509903, 0.9877544045448303)","(0.4717561602592468, 0.8128422498703003, 0.1432332843542099, 0.9764944314956665)","(0.4333617687225342, 0.8186534643173218, 0.08243884146213531, 0.9851891398429871)","(0.4641922414302826, 0.8353022933006287, 0.14853715896606445, 0.9040894508361816)","(0.4345947206020355, 0.8382160663604736, 0.08736211806535721, 0.8238723874092102)","(0.5005152225494385, 0.8617286682128906, 0.040185537189245224, 0.9759834408760071)","(0.4373045563697815, 0.8701362013816833, -0.03222517669200897, 0.978763997554779)",IDLE
