relative_time,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,action
2.617278814315796,"(0.8692420125007629, 0.35654762387275696, -0.05139828845858574, 0.9984086155891418)","(0.8778570294380188, 0.32547786831855774, -0.0786503478884697, 0.9979339838027954)","(0.8827770352363586, 0.323807030916214, -0.07870156317949295, 0.9979276657104492)","(0.8881186246871948, 0.32146918773651123, -0.07869506627321243, 0.9980892539024353)","(0.8699588775634766, 0.3291378319263458, -0.025635013356804848, 0.9982856512069702)","(0.8691095113754272, 0.3303773105144501, -0.025767330080270767, 0.9983312487602234)","(0.8684767484664917, 0.3315015435218811, -0.025941839441657066, 0.9986655712127686)","(0.9185824394226074, 0.324116975069046, -0.13803042471408844, 0.9980623722076416)","(0.8966177105903625, 0.3381419777870178, 0.11220666021108627, 0.9988378882408142)","(0.8889336585998535, 0.38809695839881897, -0.06588234007358551, 0.9976377487182617)","(0.877062976360321, 0.39155662059783936, 0.004762672819197178, 0.9975847005844116)","(0.9726783633232117, 0.49140268564224243, -0.26410675048828125, 0.9967762231826782)","(0.9071261286735535, 0.5682445764541626, 0.2556537687778473, 0.9966673851013184)","(0.9519892930984497, 0.7300728559494019, -0.36271339654922485, 0.6882757544517517)","(0.8756362795829773, 0.8140454888343811, 0.29753828048706055, 0.09186197072267532)","(0.8832249641418457, 0.8009267449378967, -0.34647390246391296, 0.41589483618736267)","(0.8374795913696289, 0.9712013006210327, 0.16871681809425354, 0.0613577663898468)","(0.872305691242218, 0.8269025087356567, -0.3794165253639221, 0.3893180191516876)","(0.8205317258834839, 1.0431454181671143, 0.16116848587989807, 0.06820503622293472)","(0.8720110058784485, 0.8095686435699463, -0.3738282322883606, 0.39243143796920776)","(0.8212796449661255, 1.0257478952407837, 0.12212119251489639, 0.07311670482158661)","(0.8770142793655396, 0.8002550601959229, -0.3429715633392334, 0.35708773136138916)","(0.8313632011413574, 1.0030925273895264, 0.14757974445819855, 0.07870125025510788)","(0.9763696789741516, 1.018894076347351, -0.18722710013389587, 0.34275978803634644)","(0.9277511835098267, 1.0119322538375854, 0.18763956427574158, 0.43038272857666016)","(0.8412829637527466, 0.7393727898597717, -0.23913557827472687, 0.47798189520835876)","(0.8059300184249878, 0.755945086479187, 0.16012267768383026, 0.10543988645076752)","(0.8053908348083496, 1.0384643077850342, -0.029750559478998184, 0.17680811882019043)","(0.7608354091644287, 1.0015273094177246, 0.25878971815109253, 0.03937862813472748)","(0.814501941204071, 1.102004885673523, -0.011571047827601433, 0.17035342752933502)","(0.7683216333389282, 1.05246102809906, 0.26614290475845337, 0.08338600397109985)","(0.7284711599349976, 1.0181792974472046, -0.06268274039030075, 0.1575731635093689)","(0.6863992214202881, 0.9737630486488342, 0.23392698168754578, 0.05154804885387421)",LEFT_STEP
2.6173365116119385,"(0.8591445088386536, 0.36449262499809265, -0.04685920476913452, 0.9985628128051758)","(0.869705855846405, 0.33257341384887695, -0.0612829253077507, 0.9981334805488586)","(0.8753841519355774, 0.3307975232601166, -0.06133158132433891, 0.9981274008750916)","(0.8813231587409973, 0.3284226953983307, -0.061288803815841675, 0.9982717037200928)","(0.860358715057373, 0.3358924388885498, -0.017501000314950943, 0.9984528422355652)","(0.8591389656066895, 0.33687064051628113, -0.01775714010000229, 0.9984938502311707)","(0.8580871820449829, 0.3377193808555603, -0.018098631873726845, 0.9987956881523132)","(0.9092273712158203, 0.33082467317581177, -0.09639609605073929, 0.998243510723114)","(0.8869032859802246, 0.3439958393573761, 0.13120971620082855, 0.9989523887634277)","(0.8760589361190796, 0.39524200558662415, -0.04570373520255089, 0.9978484511375427)","(0.8640391230583191, 0.39791879057884216, 0.01527945976704359, 0.9978082180023193)","(0.9706519246101379, 0.4885317087173462, -0.20209482312202454, 0.9965553283691406)","(0.8844310641288757, 0.5685834884643555, 0.25696057081222534, 0.9968967437744141)","(0.9508217573165894, 0.5596584677696228, -0.3564099669456482, 0.6882032752037048)","(0.8382900357246399, 0.8069559931755066, 0.29999467730522156, 0.12780368328094482)","(0.8824712038040161, 0.518392026424408, -0.3442952632904053, 0.40516597032546997)","(0.8113551139831543, 0.9729016423225403, 0.17813143134117126, 0.08863760530948639)","(0.8655314445495605, 0.504987895488739, -0.38220447301864624, 0.3777095675468445)","(0.7933705449104309, 1.060323715209961, 0.17170827090740204, 0.09311790764331818)","(0.8705453872680664, 0.49737349152565, -0.3663265109062195, 0.38170573115348816)","(0.8019396662712097, 1.047742247581482, 0.13280242681503296, 0.10111404210329056)","(0.8765058517456055, 0.5080859661102295, -0.3391457200050354, 0.3492034077644348)","(0.81187903881073, 1.0253452062606812, 0.1565273404121399, 0.10672545433044434)","(0.9749305844306946, 1.0177539587020874, -0.18662036955356598, 0.35807567834854126)","(0.9143972396850586, 1.0152331590652466, 0.18698422610759735, 0.4654748737812042)","(0.8613666296005249, 0.9844799637794495, -0.26884621381759644, 0.4659169614315033)","(0.8013179898262024, 1.04119873046875, 0.10155218839645386, 0.11569873988628387)","(0.8626106977462769, 1.3431843519210815, -0.10406681150197983, 0.1661478728055954)","(0.7905398607254028, 1.3609421253204346, 0.17712056636810303, 0.038723401725292206)","(0.8858280181884766, 1.4195549488067627, -0.08999818563461304, 0.16403323411941528)","(0.8072551488876343, 1.420946478843689, 0.18276970088481903, 0.08326908200979233)","(0.7894269227981567, 1.369904637336731, -0.1672932356595993, 0.1506963074207306)","(0.7058162689208984, 1.3987232446670532, 0.11417613923549652, 0.05077899247407913)",LEFT_STEP
2.716613292694092,"(0.8591445088386536, 0.36449262499809265, -0.04685920476913452, 0.9985628128051758)","(0.869705855846405, 0.33257341384887695, -0.0612829253077507, 0.9981334805488586)","(0.8753841519355774, 0.3307975232601166, -0.06133158132433891, 0.9981274008750916)","(0.8813231587409973, 0.3284226953983307, -0.061288803815841675, 0.9982717037200928)","(0.860358715057373, 0.3358924388885498, -0.017501000314950943, 0.9984528422355652)","(0.8591389656066895, 0.33687064051628113, -0.01775714010000229, 0.9984938502311707)","(0.8580871820449829, 0.3377193808555603, -0.018098631873726845, 0.9987956881523132)","(0.9092273712158203, 0.33082467317581177, -0.09639609605073929, 0.998243510723114)","(0.8869032859802246, 0.3439958393573761, 0.13120971620082855, 0.9989523887634277)","(0.8760589361190796, 0.39524200558662415, -0.04570373520255089, 0.9978484511375427)","(0.8640391230583191, 0.39791879057884216, 0.01527945976704359, 0.9978082180023193)","(0.9706519246101379, 0.4885317087173462, -0.20209482312202454, 0.9965553283691406)","(0.8844310641288757, 0.5685834884643555, 0.25696057081222534, 0.9968967437744141)","(0.9508217573165894, 0.5596584677696228, -0.3564099669456482, 0.6882032752037048)","(0.8382900357246399, 0.8069559931755066, 0.29999467730522156, 0.12780368328094482)","(0.8824712038040161, 0.518392026424408, -0.3442952632904053, 0.40516597032546997)","(0.8113551139831543, 0.9729016423225403, 0.17813143134117126, 0.08863760530948639)","(0.8655314445495605, 0.504987895488739, -0.38220447301864624, 0.3777095675468445)","(0.7933705449104309, 1.060323715209961, 0.17170827090740204, 0.09311790764331818)","(0.8705453872680664, 0.49737349152565, -0.3663265109062195, 0.38170573115348816)","(0.8019396662712097, 1.047742247581482, 0.13280242681503296, 0.10111404210329056)","(0.8765058517456055, 0.5080859661102295, -0.3391457200050354, 0.3492034077644348)","(0.81187903881073, 1.0253452062606812, 0.1565273404121399, 0.10672545433044434)","(0.9749305844306946, 1.0177539587020874, -0.18662036955356598, 0.35807567834854126)","(0.9143972396850586, 1.0152331590652466, 0.18698422610759735, 0.4654748737812042)","(0.8613666296005249, 0.9844799637794495, -0.26884621381759644, 0.4659169614315033)","(0.8013179898262024, 1.04119873046875, 0.10155218839645386, 0.11569873988628387)","(0.8626106977462769, 1.3431843519210815, -0.10406681150197983, 0.1661478728055954)","(0.7905398607254028, 1.3609421253204346, 0.17712056636810303, 0.038723401725292206)","(0.8858280181884766, 1.4195549488067627, -0.08999818563461304, 0.16403323411941528)","(0.8072551488876343, 1.420946478843689, 0.18276970088481903, 0.08326908200979233)","(0.7894269227981567, 1.369904637336731, -0.1672932356595993, 0.1506963074207306)","(0.7058162689208984, 1.3987232446670532, 0.11417613923549652, 0.05077899247407913)",LEFT_STEP
2.7166943550109863,"(0.8591445088386536, 0.36449262499809265, -0.04685920476913452, 0.9985628128051758)","(0.869705855846405, 0.33257341384887695, -0.0612829253077507, 0.9981334805488586)","(0.8753841519355774, 0.3307975232601166, -0.06133158132433891, 0.9981274008750916)","(0.8813231587409973, 0.3284226953983307, -0.061288803815841675, 0.9982717037200928)","(0.860358715057373, 0.3358924388885498, -0.017501000314950943, 0.9984528422355652)","(0.8591389656066895, 0.33687064051628113, -0.01775714010000229, 0.9984938502311707)","(0.8580871820449829, 0.3377193808555603, -0.018098631873726845, 0.9987956881523132)","(0.9092273712158203, 0.33082467317581177, -0.09639609605073929, 0.998243510723114)","(0.8869032859802246, 0.3439958393573761, 0.13120971620082855, 0.9989523887634277)","(0.8760589361190796, 0.39524200558662415, -0.04570373520255089, 0.9978484511375427)","(0.8640391230583191, 0.39791879057884216, 0.01527945976704359, 0.9978082180023193)","(0.9706519246101379, 0.4885317087173462, -0.20209482312202454, 0.9965553283691406)","(0.8844310641288757, 0.5685834884643555, 0.25696057081222534, 0.9968967437744141)","(0.9508217573165894, 0.5596584677696228, -0.3564099669456482, 0.6882032752037048)","(0.8382900357246399, 0.8069559931755066, 0.29999467730522156, 0.12780368328094482)","(0.8824712038040161, 0.518392026424408, -0.3442952632904053, 0.40516597032546997)","(0.8113551139831543, 0.9729016423225403, 0.17813143134117126, 0.08863760530948639)","(0.8655314445495605, 0.504987895488739, -0.38220447301864624, 0.3777095675468445)","(0.7933705449104309, 1.060323715209961, 0.17170827090740204, 0.09311790764331818)","(0.8705453872680664, 0.49737349152565, -0.3663265109062195, 0.38170573115348816)","(0.8019396662712097, 1.047742247581482, 0.13280242681503296, 0.10111404210329056)","(0.8765058517456055, 0.5080859661102295, -0.3391457200050354, 0.3492034077644348)","(0.81187903881073, 1.0253452062606812, 0.1565273404121399, 0.10672545433044434)","(0.9749305844306946, 1.0177539587020874, -0.18662036955356598, 0.35807567834854126)","(0.9143972396850586, 1.0152331590652466, 0.18698422610759735, 0.4654748737812042)","(0.8613666296005249, 0.9844799637794495, -0.26884621381759644, 0.4659169614315033)","(0.8013179898262024, 1.04119873046875, 0.10155218839645386, 0.11569873988628387)","(0.8626106977462769, 1.3431843519210815, -0.10406681150197983, 0.1661478728055954)","(0.7905398607254028, 1.3609421253204346, 0.17712056636810303, 0.038723401725292206)","(0.8858280181884766, 1.4195549488067627, -0.08999818563461304, 0.16403323411941528)","(0.8072551488876343, 1.420946478843689, 0.18276970088481903, 0.08326908200979233)","(0.7894269227981567, 1.369904637336731, -0.1672932356595993, 0.1506963074207306)","(0.7058162689208984, 1.3987232446670532, 0.11417613923549652, 0.05077899247407913)",LEFT_STEP
2.716749906539917,"(0.8383146524429321, 0.3657451570034027, -0.09011884033679962, 0.9986939430236816)","(0.8508985638618469, 0.3333908021450043, -0.10260219871997833, 0.9983025789260864)","(0.8573422431945801, 0.33177852630615234, -0.10257222503423691, 0.998295783996582)","(0.8639793395996094, 0.3297960162162781, -0.10245343297719955, 0.9984254240989685)","(0.8386943936347961, 0.338174045085907, -0.06088394671678543, 0.9985944628715515)","(0.8364661931991577, 0.3397861123085022, -0.060955267399549484, 0.9986312985420227)","(0.8344051241874695, 0.341097891330719, -0.061002932488918304, 0.9989060759544373)","(0.8886734247207642, 0.3332076370716095, -0.11192496865987778, 0.9983840584754944)","(0.8575137257575989, 0.3463895916938782, 0.0907994881272316, 0.9990447163581848)","(0.8548886179924011, 0.3959992229938507, -0.08457563072443008, 0.9980115294456482)","(0.8402034044265747, 0.40013062953948975, -0.029315650463104248, 0.9979820251464844)","(0.9446166753768921, 0.4930601716041565, -0.21281930804252625, 0.9957813620567322)","(0.8455532193183899, 0.5856605172157288, 0.21136116981506348, 0.9970082640647888)","(0.8787935972213745, 0.6290404200553894, -0.3192676305770874, 0.664800763130188)","(0.8058290481567383, 0.8075078129768372, 0.2316112071275711, 0.1488548070192337)","(0.8366832733154297, 0.6312580704689026, -0.308415949344635, 0.3909097909927368)","(0.7832337021827698, 0.9744364619255066, 0.10049142688512802, 0.11488650739192963)","(0.8276675939559937, 0.6293216347694397, -0.342384397983551, 0.3696044087409973)","(0.7730811834335327, 1.0521724224090576, 0.08705206215381622, 0.12026704847812653)","(0.834579348564148, 0.617865264415741, -0.338799387216568, 0.37438568472862244)","(0.7796599864959717, 1.0381962060928345, 0.053264129906892776, 0.1299050748348236)","(0.8374999165534973, 0.6221358180046082, -0.3082945942878723, 0.343612939119339)","(0.7883458137512207, 1.0178731679916382, 0.0810997262597084, 0.13445405662059784)","(0.9310108423233032, 1.0177303552627563, -0.17064490914344788, 0.32794588804244995)","(0.8826757669448853, 1.0158751010894775, 0.1711360067129135, 0.42916035652160645)","(0.8602625727653503, 0.9151430130004883, -0.2333565652370453, 0.43568024039268494)","(0.8023378252983093, 0.9322736859321594, 0.12697407603263855, 0.1099967435002327)","(0.8444651365280151, 1.1057056188583374, -0.07485737651586533, 0.153571218252182)","(0.7881813049316406, 1.060020089149475, 0.2384369820356369, 0.03600692003965378)","(0.8797440528869629, 1.167056918144226, -0.03804166615009308, 0.15194974839687347)","(0.7917143702507019, 1.0959638357162476, 0.2531525492668152, 0.07744240015745163)","(0.77582848072052, 1.0427500009536743, -0.08261749148368835, 0.1410871148109436)","(0.7332253456115723, 0.987791895866394, 0.1928352266550064, 0.04810529202222824)",LEFT_STEP
2.817007064819336,"(0.8383146524429321, 0.3657451570034027, -0.09011884033679962, 0.9986939430236816)","(0.8508985638618469, 0.3333908021450043, -0.10260219871997833, 0.9983025789260864)","(0.8573422431945801, 0.33177852630615234, -0.10257222503423691, 0.998295783996582)","(0.8639793395996094, 0.3297960162162781, -0.10245343297719955, 0.9984254240989685)","(0.8386943936347961, 0.338174045085907, -0.06088394671678543, 0.9985944628715515)","(0.8364661931991577, 0.3397861123085022, -0.060955267399549484, 0.9986312985420227)","(0.8344051241874695, 0.341097891330719, -0.061002932488918304, 0.9989060759544373)","(0.8886734247207642, 0.3332076370716095, -0.11192496865987778, 0.9983840584754944)","(0.8575137257575989, 0.3463895916938782, 0.0907994881272316, 0.9990447163581848)","(0.8548886179924011, 0.3959992229938507, -0.08457563072443008, 0.9980115294456482)","(0.8402034044265747, 0.40013062953948975, -0.029315650463104248, 0.9979820251464844)","(0.9446166753768921, 0.4930601716041565, -0.21281930804252625, 0.9957813620567322)","(0.8455532193183899, 0.5856605172157288, 0.21136116981506348, 0.9970082640647888)","(0.8787935972213745, 0.6290404200553894, -0.3192676305770874, 0.664800763130188)","(0.8058290481567383, 0.8075078129768372, 0.2316112071275711, 0.1488548070192337)","(0.8366832733154297, 0.6312580704689026, -0.308415949344635, 0.3909097909927368)","(0.7832337021827698, 0.9744364619255066, 0.10049142688512802, 0.11488650739192963)","(0.8276675939559937, 0.6293216347694397, -0.342384397983551, 0.3696044087409973)","(0.7730811834335327, 1.0521724224090576, 0.08705206215381622, 0.12026704847812653)","(0.834579348564148, 0.617865264415741, -0.338799387216568, 0.37438568472862244)","(0.7796599864959717, 1.0381962060928345, 0.053264129906892776, 0.1299050748348236)","(0.8374999165534973, 0.6221358180046082, -0.3082945942878723, 0.343612939119339)","(0.7883458137512207, 1.0178731679916382, 0.0810997262597084, 0.13445405662059784)","(0.9310108423233032, 1.0177303552627563, -0.17064490914344788, 0.32794588804244995)","(0.8826757669448853, 1.0158751010894775, 0.1711360067129135, 0.42916035652160645)","(0.8602625727653503, 0.9151430130004883, -0.2333565652370453, 0.43568024039268494)","(0.8023378252983093, 0.9322736859321594, 0.12697407603263855, 0.1099967435002327)","(0.8444651365280151, 1.1057056188583374, -0.07485737651586533, 0.153571218252182)","(0.7881813049316406, 1.060020089149475, 0.2384369820356369, 0.03600692003965378)","(0.8797440528869629, 1.167056918144226, -0.03804166615009308, 0.15194974839687347)","(0.7917143702507019, 1.0959638357162476, 0.2531525492668152, 0.07744240015745163)","(0.77582848072052, 1.0427500009536743, -0.08261749148368835, 0.1410871148109436)","(0.7332253456115723, 0.987791895866394, 0.1928352266550064, 0.04810529202222824)",LEFT_STEP
2.8170783519744873,"(0.8383146524429321, 0.3657451570034027, -0.09011884033679962, 0.9986939430236816)","(0.8508985638618469, 0.3333908021450043, -0.10260219871997833, 0.9983025789260864)","(0.8573422431945801, 0.33177852630615234, -0.10257222503423691, 0.998295783996582)","(0.8639793395996094, 0.3297960162162781, -0.10245343297719955, 0.9984254240989685)","(0.8386943936347961, 0.338174045085907, -0.06088394671678543, 0.9985944628715515)","(0.8364661931991577, 0.3397861123085022, -0.060955267399549484, 0.9986312985420227)","(0.8344051241874695, 0.341097891330719, -0.061002932488918304, 0.9989060759544373)","(0.8886734247207642, 0.3332076370716095, -0.11192496865987778, 0.9983840584754944)","(0.8575137257575989, 0.3463895916938782, 0.0907994881272316, 0.9990447163581848)","(0.8548886179924011, 0.3959992229938507, -0.08457563072443008, 0.9980115294456482)","(0.8402034044265747, 0.40013062953948975, -0.029315650463104248, 0.9979820251464844)","(0.9446166753768921, 0.4930601716041565, -0.21281930804252625, 0.9957813620567322)","(0.8455532193183899, 0.5856605172157288, 0.21136116981506348, 0.9970082640647888)","(0.8787935972213745, 0.6290404200553894, -0.3192676305770874, 0.664800763130188)","(0.8058290481567383, 0.8075078129768372, 0.2316112071275711, 0.1488548070192337)","(0.8366832733154297, 0.6312580704689026, -0.308415949344635, 0.3909097909927368)","(0.7832337021827698, 0.9744364619255066, 0.10049142688512802, 0.11488650739192963)","(0.8276675939559937, 0.6293216347694397, -0.342384397983551, 0.3696044087409973)","(0.7730811834335327, 1.0521724224090576, 0.08705206215381622, 0.12026704847812653)","(0.834579348564148, 0.617865264415741, -0.338799387216568, 0.37438568472862244)","(0.7796599864959717, 1.0381962060928345, 0.053264129906892776, 0.1299050748348236)","(0.8374999165534973, 0.6221358180046082, -0.3082945942878723, 0.343612939119339)","(0.7883458137512207, 1.0178731679916382, 0.0810997262597084, 0.13445405662059784)","(0.9310108423233032, 1.0177303552627563, -0.17064490914344788, 0.32794588804244995)","(0.8826757669448853, 1.0158751010894775, 0.1711360067129135, 0.42916035652160645)","(0.8602625727653503, 0.9151430130004883, -0.2333565652370453, 0.43568024039268494)","(0.8023378252983093, 0.9322736859321594, 0.12697407603263855, 0.1099967435002327)","(0.8444651365280151, 1.1057056188583374, -0.07485737651586533, 0.153571218252182)","(0.7881813049316406, 1.060020089149475, 0.2384369820356369, 0.03600692003965378)","(0.8797440528869629, 1.167056918144226, -0.03804166615009308, 0.15194974839687347)","(0.7917143702507019, 1.0959638357162476, 0.2531525492668152, 0.07744240015745163)","(0.77582848072052, 1.0427500009536743, -0.08261749148368835, 0.1410871148109436)","(0.7332253456115723, 0.987791895866394, 0.1928352266550064, 0.04810529202222824)",LEFT_STEP
2.817134380340576,"(0.8172262907028198, 0.36851659417152405, -0.10224733501672745, 0.9988031983375549)","(0.8277606964111328, 0.33663642406463623, -0.11867678165435791, 0.9984444379806519)","(0.8341126441955566, 0.3341023921966553, -0.11886058002710342, 0.9984425902366638)","(0.8402964472770691, 0.3317689299583435, -0.11894994974136353, 0.9985564351081848)","(0.8143841624259949, 0.3475126624107361, -0.07330621778964996, 0.9987115263938904)","(0.8111894726753235, 0.3520065248012543, -0.07344226539134979, 0.9987457990646362)","(0.8079320788383484, 0.3566074073314667, -0.07367321103811264, 0.9989950060844421)","(0.8599050641059875, 0.34735581278800964, -0.11837206035852432, 0.9985235333442688)","(0.8234240412712097, 0.372717022895813, 0.08080698549747467, 0.9991273880004883)","(0.8341687321662903, 0.39754730463027954, -0.09882143139839172, 0.9981043934822083)","(0.8167794942855835, 0.40891334414482117, -0.03989304602146149, 0.9980657696723938)","(0.9344563484191895, 0.5183786749839783, -0.20618116855621338, 0.994516134262085)","(0.8126623034477234, 0.613588273525238, 0.19796249270439148, 0.9967897534370422)","(0.8827680349349976, 0.6591452956199646, -0.3190874755382538, 0.6388980150222778)","(0.7980211973190308, 0.8304938673973083, 0.1336553394794464, 0.14397911727428436)","(0.8095365762710571, 0.619212806224823, -0.2943008542060852, 0.3833352327346802)","(0.7806435227394104, 0.9388907551765442, -0.1359475553035736, 0.1177852526307106)","(0.790715754032135, 0.5952668190002441, -0.32877248525619507, 0.36712807416915894)","(0.7734841704368591, 0.9741132855415344, -0.17548170685768127, 0.1277945339679718)","(0.7970146536827087, 0.5704659819602966, -0.31363624334335327, 0.3745652139186859)","(0.7773551940917969, 0.9386855363845825, -0.1920449137687683, 0.1403575837612152)","(0.8057015538215637, 0.588888943195343, -0.28849369287490845, 0.3432881534099579)","(0.7828392386436462, 0.9241248965263367, -0.1558033525943756, 0.1441994458436966)","(0.9269318580627441, 1.0401676893234253, -0.14195391535758972, 0.3184996545314789)","(0.8423439860343933, 1.041534423828125, 0.14273807406425476, 0.4358762204647064)","(0.8886092901229858, 1.1274054050445557, -0.2599472403526306, 0.40681931376457214)","(0.7767060995101929, 1.190818428993225, -0.03395005315542221, 0.11178946495056152)","(0.8948515057563782, 1.5060930252075195, -0.08633039146661758, 0.14035238325595856)","(0.7973880171775818, 1.5163811445236206, 0.07176010310649872, 0.03436502441763878)","(0.9130755662918091, 1.585198163986206, -0.07339473068714142, 0.13902804255485535)","(0.8108593225479126, 1.5675630569458008, 0.07937664538621902, 0.0721115916967392)","(0.8414500951766968, 1.547756314277649, -0.2206147164106369, 0.1305406540632248)","(0.7466322183609009, 1.5819810628890991, -0.05228648707270622, 0.046566691249608994)",LEFT_STEP
2.9161765575408936,"(0.8172262907028198, 0.36851659417152405, -0.10224733501672745, 0.9988031983375549)","(0.8277606964111328, 0.33663642406463623, -0.11867678165435791, 0.9984444379806519)","(0.8341126441955566, 0.3341023921966553, -0.11886058002710342, 0.9984425902366638)","(0.8402964472770691, 0.3317689299583435, -0.11894994974136353, 0.9985564351081848)","(0.8143841624259949, 0.3475126624107361, -0.07330621778964996, 0.9987115263938904)","(0.8111894726753235, 0.3520065248012543, -0.07344226539134979, 0.9987457990646362)","(0.8079320788383484, 0.3566074073314667, -0.07367321103811264, 0.9989950060844421)","(0.8599050641059875, 0.34735581278800964, -0.11837206035852432, 0.9985235333442688)","(0.8234240412712097, 0.372717022895813, 0.08080698549747467, 0.9991273880004883)","(0.8341687321662903, 0.39754730463027954, -0.09882143139839172, 0.9981043934822083)","(0.8167794942855835, 0.40891334414482117, -0.03989304602146149, 0.9980657696723938)","(0.9344563484191895, 0.5183786749839783, -0.20618116855621338, 0.994516134262085)","(0.8126623034477234, 0.613588273525238, 0.19796249270439148, 0.9967897534370422)","(0.8827680349349976, 0.6591452956199646, -0.3190874755382538, 0.6388980150222778)","(0.7980211973190308, 0.8304938673973083, 0.1336553394794464, 0.14397911727428436)","(0.8095365762710571, 0.619212806224823, -0.2943008542060852, 0.3833352327346802)","(0.7806435227394104, 0.9388907551765442, -0.1359475553035736, 0.1177852526307106)","(0.790715754032135, 0.5952668190002441, -0.32877248525619507, 0.36712807416915894)","(0.7734841704368591, 0.9741132855415344, -0.17548170685768127, 0.1277945339679718)","(0.7970146536827087, 0.5704659819602966, -0.31363624334335327, 0.3745652139186859)","(0.7773551940917969, 0.9386855363845825, -0.1920449137687683, 0.1403575837612152)","(0.8057015538215637, 0.588888943195343, -0.28849369287490845, 0.3432881534099579)","(0.7828392386436462, 0.9241248965263367, -0.1558033525943756, 0.1441994458436966)","(0.9269318580627441, 1.0401676893234253, -0.14195391535758972, 0.3184996545314789)","(0.8423439860343933, 1.041534423828125, 0.14273807406425476, 0.4358762204647064)","(0.8886092901229858, 1.1274054050445557, -0.2599472403526306, 0.40681931376457214)","(0.7767060995101929, 1.190818428993225, -0.03395005315542221, 0.11178946495056152)","(0.8948515057563782, 1.5060930252075195, -0.08633039146661758, 0.14035238325595856)","(0.7973880171775818, 1.5163811445236206, 0.07176010310649872, 0.03436502441763878)","(0.9130755662918091, 1.585198163986206, -0.07339473068714142, 0.13902804255485535)","(0.8108593225479126, 1.5675630569458008, 0.07937664538621902, 0.0721115916967392)","(0.8414500951766968, 1.547756314277649, -0.2206147164106369, 0.1305406540632248)","(0.7466322183609009, 1.5819810628890991, -0.05228648707270622, 0.046566691249608994)",LEFT_STEP
2.9162416458129883,"(0.8172262907028198, 0.36851659417152405, -0.10224733501672745, 0.9988031983375549)","(0.8277606964111328, 0.33663642406463623, -0.11867678165435791, 0.9984444379806519)","(0.8341126441955566, 0.3341023921966553, -0.11886058002710342, 0.9984425902366638)","(0.8402964472770691, 0.3317689299583435, -0.11894994974136353, 0.9985564351081848)","(0.8143841624259949, 0.3475126624107361, -0.07330621778964996, 0.9987115263938904)","(0.8111894726753235, 0.3520065248012543, -0.07344226539134979, 0.9987457990646362)","(0.8079320788383484, 0.3566074073314667, -0.07367321103811264, 0.9989950060844421)","(0.8599050641059875, 0.34735581278800964, -0.11837206035852432, 0.9985235333442688)","(0.8234240412712097, 0.372717022895813, 0.08080698549747467, 0.9991273880004883)","(0.8341687321662903, 0.39754730463027954, -0.09882143139839172, 0.9981043934822083)","(0.8167794942855835, 0.40891334414482117, -0.03989304602146149, 0.9980657696723938)","(0.9344563484191895, 0.5183786749839783, -0.20618116855621338, 0.994516134262085)","(0.8126623034477234, 0.613588273525238, 0.19796249270439148, 0.9967897534370422)","(0.8827680349349976, 0.6591452956199646, -0.3190874755382538, 0.6388980150222778)","(0.7980211973190308, 0.8304938673973083, 0.1336553394794464, 0.14397911727428436)","(0.8095365762710571, 0.619212806224823, -0.2943008542060852, 0.3833352327346802)","(0.7806435227394104, 0.9388907551765442, -0.1359475553035736, 0.1177852526307106)","(0.790715754032135, 0.5952668190002441, -0.32877248525619507, 0.36712807416915894)","(0.7734841704368591, 0.9741132855415344, -0.17548170685768127, 0.1277945339679718)","(0.7970146536827087, 0.5704659819602966, -0.31363624334335327, 0.3745652139186859)","(0.7773551940917969, 0.9386855363845825, -0.1920449137687683, 0.1403575837612152)","(0.8057015538215637, 0.588888943195343, -0.28849369287490845, 0.3432881534099579)","(0.7828392386436462, 0.9241248965263367, -0.1558033525943756, 0.1441994458436966)","(0.9269318580627441, 1.0401676893234253, -0.14195391535758972, 0.3184996545314789)","(0.8423439860343933, 1.041534423828125, 0.14273807406425476, 0.4358762204647064)","(0.8886092901229858, 1.1274054050445557, -0.2599472403526306, 0.40681931376457214)","(0.7767060995101929, 1.190818428993225, -0.03395005315542221, 0.11178946495056152)","(0.8948515057563782, 1.5060930252075195, -0.08633039146661758, 0.14035238325595856)","(0.7973880171775818, 1.5163811445236206, 0.07176010310649872, 0.03436502441763878)","(0.9130755662918091, 1.585198163986206, -0.07339473068714142, 0.13902804255485535)","(0.8108593225479126, 1.5675630569458008, 0.07937664538621902, 0.0721115916967392)","(0.8414500951766968, 1.547756314277649, -0.2206147164106369, 0.1305406540632248)","(0.7466322183609009, 1.5819810628890991, -0.05228648707270622, 0.046566691249608994)",LEFT_STEP
